feature,importance
morgan_1200,0.02681434738338262
morgan_1603,0.021394604509145397
morgan_1860,0.020644359079685537
morgan_147,0.020371979825957412
morgan_1451,0.019939773288132005
morgan_808,0.018188203301565613
morgan_208,0.01769363728062886
Molecular_Surface_Area,0.016308522637215397
Num_Rotatable_Bonds,0.015633440493525937
morgan_857,0.015052997455548046
Molecular_Weight,0.014828978575801087
morgan_79,0.014162845752434695
ALogP,0.013911764633173817
Num_Atoms,0.013400968918278048
morgan_1758,0.01223597176480415
morgan_905,0.012199883351863864
Num_H_Acceptors,0.010854928077747478
morgan_212,0.010475842234674227
morgan_961,0.010310353146019403
Molecular_Polar_Surface_Area,0.010204262415319305
morgan_1808,0.00998445025704289
LogS,0.00975765097768249
Num_Heavy_Atoms,0.009639088656583153
morgan_978,0.008379938147658588
morgan_1262,0.008361551505685919
morgan_419,0.0081296969608845
morgan_745,0.008020394228828377
morgan_192,0.007913857535557105
morgan_1754,0.007572756358678442
morgan_583,0.0073693166937403186
morgan_888,0.007158754420205655
morgan_656,0.00687649344315034
morgan_1066,0.006711471693106544
morgan_1,0.006326494163922347
morgan_1713,0.005948130777738525
morgan_552,0.005864995627331128
morgan_856,0.005578986363520638
morgan_1097,0.005250772980134786
Num_Rings,0.005198855246644988
morgan_837,0.005179917085778498
Num_Aromatic_Rings,0.005082902940346859
morgan_317,0.004848384898322111
morgan_1578,0.004801270146320479
morgan_1697,0.004542917284259733
morgan_1892,0.0044682842875987585
morgan_378,0.004309573257747799
morgan_1357,0.004305572802398495
morgan_1567,0.004015700314599327
morgan_1718,0.003928175653727047
morgan_1847,0.0039103484930273725
morgan_1984,0.003893990082212233
morgan_227,0.0037683214578134467
morgan_695,0.0036710143699318033
morgan_675,0.003622995557443035
morgan_710,0.0035302652746094076
morgan_1399,0.0035262312954323603
morgan_6,0.003488965558952313
morgan_1863,0.0034255763285394353
morgan_1800,0.003396205593224089
morgan_724,0.0033179836939399698
morgan_1535,0.0032979124204411767
morgan_42,0.0032209002375387956
morgan_554,0.003057714860657746
