protein,n_samples,status,cv_results,avg_accuracy,avg_precision,avg_recall,avg_f1,avg_auc
OXA1L,0,no_activities,,,,,,
ORM1,0,no_activities,,,,,,
KCNH2,4492,success,"[{'fold': 1, 'accuracy': 0.8342602892102335, 'precision': 0.7339449541284404, 'recall': 0.6374501992031872, 'f1': 0.6823027718550106, 'auc': 0.882377895824111, 'n_train': 3593, 'n_test': 899, 'n_train_active': 1036, 'n_train_inactive': 2557, 'n_test_active': 251, 'n_test_inactive': 648, 'confusion_matrix': [[590, 58], [91, 160]]}, {'fold': 2, 'accuracy': 0.8242491657397107, 'precision': 0.7747252747252747, 'recall': 0.5465116279069767, 'f1': 0.6409090909090909, 'auc': 0.8811843171401275, 'n_train': 3593, 'n_test': 899, 'n_train_active': 1029, 'n_train_inactive': 2564, 'n_test_active': 258, 'n_test_inactive': 641, 'confusion_matrix': [[600, 41], [117, 141]]}, {'fold': 3, 'accuracy': 0.8273942093541202, 'precision': 0.7821782178217822, 'recall': 0.587360594795539, 'f1': 0.6709129511677282, 'auc': 0.8648944155176389, 'n_train': 3594, 'n_test': 898, 'n_train_active': 1018, 'n_train_inactive': 2576, 'n_test_active': 269, 'n_test_inactive': 629, 'confusion_matrix': [[585, 44], [111, 158]]}, {'fold': 4, 'accuracy': 0.8496659242761693, 'precision': 0.8195876288659794, 'recall': 0.6138996138996139, 'f1': 0.7019867549668874, 'auc': 0.9003601186699778, 'n_train': 3594, 'n_test': 898, 'n_train_active': 1028, 'n_train_inactive': 2566, 'n_test_active': 259, 'n_test_inactive': 639, 'confusion_matrix': [[604, 35], [100, 159]]}, {'fold': 5, 'accuracy': 0.8429844097995546, 'precision': 0.7794871794871795, 'recall': 0.608, 'f1': 0.6831460674157304, 'auc': 0.887645061728395, 'n_train': 3594, 'n_test': 898, 'n_train_active': 1037, 'n_train_inactive': 2557, 'n_test_active': 250, 'n_test_inactive': 648, 'confusion_matrix': [[605, 43], [98, 152]]}]",0.8357107996759577,0.7779846510057311,0.5986444071610634,0.6758515272628894,0.8832923617760502
SCN5A,329,success,"[{'fold': 1, 'accuracy': 0.7878787878787878, 'precision': 0.42857142857142855, 'recall': 0.5, 'f1': 0.46153846153846156, 'auc': 0.8256172839506173, 'n_train': 263, 'n_test': 66, 'n_train_active': 64, 'n_train_inactive': 199, 'n_test_active': 12, 'n_test_inactive': 54, 'confusion_matrix': [[46, 8], [6, 6]]}, {'fold': 2, 'accuracy': 0.8181818181818182, 'precision': 0.6923076923076923, 'recall': 0.5294117647058824, 'f1': 0.6, 'auc': 0.8361344537815126, 'n_train': 263, 'n_test': 66, 'n_train_active': 59, 'n_train_inactive': 204, 'n_test_active': 17, 'n_test_inactive': 49, 'confusion_matrix': [[45, 4], [8, 9]]}, {'fold': 3, 'accuracy': 0.7424242424242424, 'precision': 0.5, 'recall': 0.35294117647058826, 'f1': 0.41379310344827586, 'auc': 0.8367346938775511, 'n_train': 263, 'n_test': 66, 'n_train_active': 59, 'n_train_inactive': 204, 'n_test_active': 17, 'n_test_inactive': 49, 'confusion_matrix': [[43, 6], [11, 6]]}, {'fold': 4, 'accuracy': 0.7878787878787878, 'precision': 0.5833333333333334, 'recall': 0.4375, 'f1': 0.5, 'auc': 0.870625, 'n_train': 263, 'n_test': 66, 'n_train_active': 60, 'n_train_inactive': 203, 'n_test_active': 16, 'n_test_inactive': 50, 'confusion_matrix': [[45, 5], [9, 7]]}, {'fold': 5, 'accuracy': 0.8, 'precision': 0.5238095238095238, 'recall': 0.7857142857142857, 'f1': 0.6285714285714286, 'auc': 0.8214285714285714, 'n_train': 264, 'n_test': 65, 'n_train_active': 62, 'n_train_inactive': 202, 'n_test_active': 14, 'n_test_inactive': 51, 'confusion_matrix': [[41, 10], [3, 11]]}]",0.7872727272727273,0.5456043956043957,0.5211134453781512,0.5207805987116332,0.8381080006076506
CACNB1,0,no_activities,,,,,,
CAV1,0,no_activities,,,,,,
HTR2B,1215,success,"[{'fold': 1, 'accuracy': 0.8559670781893004, 'precision': 0.8646288209606987, 'recall': 0.9801980198019802, 'f1': 0.9187935034802784, 'auc': 0.8071721806326974, 'n_train': 972, 'n_test': 243, 'n_train_active': 781, 'n_train_inactive': 191, 'n_test_active': 202, 'n_test_inactive': 41, 'confusion_matrix': [[10, 31], [4, 198]]}, {'fold': 2, 'accuracy': 0.7983539094650206, 'precision': 0.8254716981132075, 'recall': 0.9358288770053476, 'f1': 0.8771929824561403, 'auc': 0.7638941940412528, 'n_train': 972, 'n_test': 243, 'n_train_active': 796, 'n_train_inactive': 176, 'n_test_active': 187, 'n_test_inactive': 56, 'confusion_matrix': [[19, 37], [12, 175]]}, {'fold': 3, 'accuracy': 0.7942386831275721, 'precision': 0.827906976744186, 'recall': 0.9319371727748691, 'f1': 0.8768472906403941, 'auc': 0.81745871929118, 'n_train': 972, 'n_test': 243, 'n_train_active': 792, 'n_train_inactive': 180, 'n_test_active': 191, 'n_test_inactive': 52, 'confusion_matrix': [[15, 37], [13, 178]]}, {'fold': 4, 'accuracy': 0.8436213991769548, 'precision': 0.8930232558139535, 'recall': 0.927536231884058, 'f1': 0.909952606635071, 'auc': 0.8576221148684917, 'n_train': 972, 'n_test': 243, 'n_train_active': 776, 'n_train_inactive': 196, 'n_test_active': 207, 'n_test_inactive': 36, 'confusion_matrix': [[13, 23], [15, 192]]}, {'fold': 5, 'accuracy': 0.8271604938271605, 'precision': 0.8468468468468469, 'recall': 0.9591836734693877, 'f1': 0.8995215311004785, 'auc': 0.7800694745983501, 'n_train': 972, 'n_test': 243, 'n_train_active': 787, 'n_train_inactive': 185, 'n_test_active': 196, 'n_test_inactive': 47, 'confusion_matrix': [[13, 34], [8, 188]]}]",0.8238683127572017,0.8515755196957786,0.9469367949871286,0.8964615828624725,0.8052433366863945
SLC6A4,4965,success,"[{'fold': 1, 'accuracy': 0.892245720040282, 'precision': 0.9117305458768873, 'recall': 0.9620098039215687, 'f1': 0.936195587358378, 'auc': 0.9321480004431151, 'n_train': 3972, 'n_test': 993, 'n_train_active': 3279, 'n_train_inactive': 693, 'n_test_active': 816, 'n_test_inactive': 177, 'confusion_matrix': [[101, 76], [31, 785]]}, {'fold': 2, 'accuracy': 0.8751258811681772, 'precision': 0.911452184179457, 'recall': 0.9403166869671132, 'f1': 0.9256594724220624, 'auc': 0.9002775968048041, 'n_train': 3972, 'n_test': 993, 'n_train_active': 3274, 'n_train_inactive': 698, 'n_test_active': 821, 'n_test_inactive': 172, 'confusion_matrix': [[97, 75], [49, 772]]}, {'fold': 3, 'accuracy': 0.8912386706948641, 'precision': 0.9230769230769231, 'recall': 0.9496402877697842, 'f1': 0.9361702127659575, 'auc': 0.9150490928012307, 'n_train': 3972, 'n_test': 993, 'n_train_active': 3261, 'n_train_inactive': 711, 'n_test_active': 834, 'n_test_inactive': 159, 'confusion_matrix': [[93, 66], [42, 792]]}, {'fold': 4, 'accuracy': 0.8872104733131924, 'precision': 0.9176470588235294, 'recall': 0.948905109489051, 'f1': 0.9330143540669856, 'auc': 0.9056217185299014, 'n_train': 3972, 'n_test': 993, 'n_train_active': 3273, 'n_train_inactive': 699, 'n_test_active': 822, 'n_test_inactive': 171, 'confusion_matrix': [[101, 70], [42, 780]]}, {'fold': 5, 'accuracy': 0.877139979859013, 'precision': 0.8962703962703963, 'recall': 0.9588528678304239, 'f1': 0.9265060240963855, 'auc': 0.91765677429463, 'n_train': 3972, 'n_test': 993, 'n_train_active': 3293, 'n_train_inactive': 679, 'n_test_active': 802, 'n_test_inactive': 191, 'confusion_matrix': [[102, 89], [33, 769]]}]",0.8845921450151056,0.9120354216454386,0.9519449511955882,0.9315091301419537,0.9141506365747363
DIDO1,0,no_activities,,,,,,
SLC6A3,2774,success,"[{'fold': 1, 'accuracy': 0.8540540540540541, 'precision': 0.8821989528795812, 'recall': 0.903485254691689, 'f1': 0.8927152317880794, 'auc': 0.919998232330672, 'n_train': 2219, 'n_test': 555, 'n_train_active': 1466, 'n_train_inactive': 753, 'n_test_active': 373, 'n_test_inactive': 182, 'confusion_matrix': [[137, 45], [36, 337]]}, {'fold': 2, 'accuracy': 0.827027027027027, 'precision': 0.8459530026109661, 'recall': 0.8975069252077562, 'f1': 0.8709677419354839, 'auc': 0.90161207413542, 'n_train': 2219, 'n_test': 555, 'n_train_active': 1478, 'n_train_inactive': 741, 'n_test_active': 361, 'n_test_inactive': 194, 'confusion_matrix': [[135, 59], [37, 324]]}, {'fold': 3, 'accuracy': 0.8864864864864865, 'precision': 0.8935064935064935, 'recall': 0.9398907103825137, 'f1': 0.9161118508655126, 'auc': 0.939861797785295, 'n_train': 2219, 'n_test': 555, 'n_train_active': 1473, 'n_train_inactive': 746, 'n_test_active': 366, 'n_test_inactive': 189, 'confusion_matrix': [[148, 41], [22, 344]]}, {'fold': 4, 'accuracy': 0.8486486486486486, 'precision': 0.868421052631579, 'recall': 0.9065934065934066, 'f1': 0.8870967741935484, 'auc': 0.9073485415108451, 'n_train': 2219, 'n_test': 555, 'n_train_active': 1475, 'n_train_inactive': 744, 'n_test_active': 364, 'n_test_inactive': 191, 'confusion_matrix': [[141, 50], [34, 330]]}, {'fold': 5, 'accuracy': 0.8826714801444043, 'precision': 0.9057591623036649, 'recall': 0.9226666666666666, 'f1': 0.9141347424042272, 'auc': 0.9385847299813781, 'n_train': 2220, 'n_test': 554, 'n_train_active': 1464, 'n_train_inactive': 756, 'n_test_active': 375, 'n_test_inactive': 179, 'confusion_matrix': [[143, 36], [29, 346]]}]",0.8597775392721241,0.8791677327864569,0.9140285927084063,0.8962052682373702,0.9214810751487221
SLC6A2,2022,success,"[{'fold': 1, 'accuracy': 0.8419753086419753, 'precision': 0.8502994011976048, 'recall': 0.9530201342281879, 'f1': 0.8987341772151899, 'auc': 0.9044408204227561, 'n_train': 1617, 'n_test': 405, 'n_train_active': 1250, 'n_train_inactive': 367, 'n_test_active': 298, 'n_test_inactive': 107, 'confusion_matrix': [[57, 50], [14, 284]]}, {'fold': 2, 'accuracy': 0.8345679012345679, 'precision': 0.8516320474777448, 'recall': 0.944078947368421, 'f1': 0.8954758190327613, 'auc': 0.9019508858780616, 'n_train': 1617, 'n_test': 405, 'n_train_active': 1244, 'n_train_inactive': 373, 'n_test_active': 304, 'n_test_inactive': 101, 'confusion_matrix': [[51, 50], [17, 287]]}, {'fold': 3, 'accuracy': 0.8366336633663366, 'precision': 0.8428571428571429, 'recall': 0.9640522875816994, 'f1': 0.899390243902439, 'auc': 0.9014772575696945, 'n_train': 1618, 'n_test': 404, 'n_train_active': 1242, 'n_train_inactive': 376, 'n_test_active': 306, 'n_test_inactive': 98, 'confusion_matrix': [[43, 55], [11, 295]]}, {'fold': 4, 'accuracy': 0.849009900990099, 'precision': 0.875, 'recall': 0.939297124600639, 'f1': 0.9060092449922958, 'auc': 0.8993083593722571, 'n_train': 1618, 'n_test': 404, 'n_train_active': 1235, 'n_train_inactive': 383, 'n_test_active': 313, 'n_test_inactive': 91, 'confusion_matrix': [[49, 42], [19, 294]]}, {'fold': 5, 'accuracy': 0.8613861386138614, 'precision': 0.8973607038123167, 'recall': 0.9357798165137615, 'f1': 0.9161676646706587, 'auc': 0.8970173557329519, 'n_train': 1618, 'n_test': 404, 'n_train_active': 1221, 'n_train_inactive': 397, 'n_test_active': 327, 'n_test_inactive': 77, 'confusion_matrix': [[42, 35], [21, 306]]}]",0.8447145825693682,0.8634298590689617,0.9472456620585417,0.903155429962669,0.9008389357951444
NAT8,0,no_activities,,,,,,
ADRA1A,712,success,"[{'fold': 1, 'accuracy': 0.8811188811188811, 'precision': 0.8897058823529411, 'recall': 0.983739837398374, 'f1': 0.9343629343629344, 'auc': 0.9483739837398375, 'n_train': 569, 'n_test': 143, 'n_train_active': 511, 'n_train_inactive': 58, 'n_test_active': 123, 'n_test_inactive': 20, 'confusion_matrix': [[5, 15], [2, 121]]}, {'fold': 2, 'accuracy': 0.9300699300699301, 'precision': 0.9407407407407408, 'recall': 0.9844961240310077, 'f1': 0.9621212121212122, 'auc': 0.8803986710963455, 'n_train': 569, 'n_test': 143, 'n_train_active': 505, 'n_train_inactive': 64, 'n_test_active': 129, 'n_test_inactive': 14, 'confusion_matrix': [[6, 8], [2, 127]]}, {'fold': 3, 'accuracy': 0.9084507042253521, 'precision': 0.9328358208955224, 'recall': 0.9689922480620154, 'f1': 0.9505703422053232, 'auc': 0.8861061419200954, 'n_train': 570, 'n_test': 142, 'n_train_active': 505, 'n_train_inactive': 65, 'n_test_active': 129, 'n_test_inactive': 13, 'confusion_matrix': [[4, 9], [4, 125]]}, {'fold': 4, 'accuracy': 0.9295774647887324, 'precision': 0.9477611940298507, 'recall': 0.9769230769230769, 'f1': 0.9621212121212122, 'auc': 0.8791666666666667, 'n_train': 570, 'n_test': 142, 'n_train_active': 504, 'n_train_inactive': 66, 'n_test_active': 130, 'n_test_inactive': 12, 'confusion_matrix': [[5, 7], [3, 127]]}, {'fold': 5, 'accuracy': 0.8802816901408451, 'precision': 0.8955223880597015, 'recall': 0.975609756097561, 'f1': 0.933852140077821, 'auc': 0.8842533162173728, 'n_train': 570, 'n_test': 142, 'n_train_active': 511, 'n_train_inactive': 59, 'n_test_active': 123, 'n_test_inactive': 19, 'confusion_matrix': [[5, 14], [3, 120]]}]",0.9058997340687481,0.9213132052157513,0.9779522085024069,0.9486055681777007,0.8956597559280635
ADRA2A,565,success,"[{'fold': 1, 'accuracy': 0.8407079646017699, 'precision': 0.8717948717948718, 'recall': 0.8947368421052632, 'f1': 0.8831168831168831, 'auc': 0.9071834992887624, 'n_train': 452, 'n_test': 113, 'n_train_active': 319, 'n_train_inactive': 133, 'n_test_active': 76, 'n_test_inactive': 37, 'confusion_matrix': [[27, 10], [8, 68]]}, {'fold': 2, 'accuracy': 0.8053097345132744, 'precision': 0.8554216867469879, 'recall': 0.8765432098765432, 'f1': 0.8658536585365854, 'auc': 0.9097222222222222, 'n_train': 452, 'n_test': 113, 'n_train_active': 314, 'n_train_inactive': 138, 'n_test_active': 81, 'n_test_inactive': 32, 'confusion_matrix': [[20, 12], [10, 71]]}, {'fold': 3, 'accuracy': 0.831858407079646, 'precision': 0.8658536585365854, 'recall': 0.8987341772151899, 'f1': 0.8819875776397516, 'auc': 0.8920327624720774, 'n_train': 452, 'n_test': 113, 'n_train_active': 316, 'n_train_inactive': 136, 'n_test_active': 79, 'n_test_inactive': 34, 'confusion_matrix': [[23, 11], [8, 71]]}, {'fold': 4, 'accuracy': 0.7699115044247787, 'precision': 0.8275862068965517, 'recall': 0.8674698795180723, 'f1': 0.8470588235294118, 'auc': 0.8773092369477912, 'n_train': 452, 'n_test': 113, 'n_train_active': 312, 'n_train_inactive': 140, 'n_test_active': 83, 'n_test_inactive': 30, 'confusion_matrix': [[15, 15], [11, 72]]}, {'fold': 5, 'accuracy': 0.7876106194690266, 'precision': 0.8095238095238095, 'recall': 0.8947368421052632, 'f1': 0.85, 'auc': 0.8766002844950214, 'n_train': 452, 'n_test': 113, 'n_train_active': 319, 'n_train_inactive': 133, 'n_test_active': 76, 'n_test_inactive': 37, 'confusion_matrix': [[21, 16], [8, 68]]}]",0.8070796460176991,0.8460360466997612,0.8864441901640664,0.8656033885645262,0.8925696010851748
ADRB1,699,success,"[{'fold': 1, 'accuracy': 0.9285714285714286, 'precision': 0.9411764705882353, 'recall': 0.9739130434782609, 'f1': 0.9572649572649573, 'auc': 0.9452173913043479, 'n_train': 559, 'n_test': 140, 'n_train_active': 448, 'n_train_inactive': 111, 'n_test_active': 115, 'n_test_inactive': 25, 'confusion_matrix': [[18, 7], [3, 112]]}, {'fold': 2, 'accuracy': 0.8785714285714286, 'precision': 0.8956521739130435, 'recall': 0.9537037037037037, 'f1': 0.9237668161434978, 'auc': 0.9280960648148149, 'n_train': 559, 'n_test': 140, 'n_train_active': 455, 'n_train_inactive': 104, 'n_test_active': 108, 'n_test_inactive': 32, 'confusion_matrix': [[20, 12], [5, 103]]}, {'fold': 3, 'accuracy': 0.8928571428571429, 'precision': 0.9435483870967742, 'recall': 0.936, 'f1': 0.9397590361445783, 'auc': 0.888, 'n_train': 559, 'n_test': 140, 'n_train_active': 438, 'n_train_inactive': 121, 'n_test_active': 125, 'n_test_inactive': 15, 'confusion_matrix': [[8, 7], [8, 117]]}, {'fold': 4, 'accuracy': 0.8714285714285714, 'precision': 0.8909090909090909, 'recall': 0.9423076923076923, 'f1': 0.9158878504672897, 'auc': 0.8822115384615384, 'n_train': 559, 'n_test': 140, 'n_train_active': 459, 'n_train_inactive': 100, 'n_test_active': 104, 'n_test_inactive': 36, 'confusion_matrix': [[24, 12], [6, 98]]}, {'fold': 5, 'accuracy': 0.9136690647482014, 'precision': 0.9024390243902439, 'recall': 1.0, 'f1': 0.9487179487179487, 'auc': 0.8872265122265123, 'n_train': 560, 'n_test': 139, 'n_train_active': 452, 'n_train_inactive': 108, 'n_test_active': 111, 'n_test_inactive': 28, 'confusion_matrix': [[16, 12], [0, 111]]}]",0.8970195272353546,0.9147450293794774,0.9611848878979314,0.9370793217476544,0.9061503013614427
ADRB2,880,success,"[{'fold': 1, 'accuracy': 0.875, 'precision': 0.9102564102564102, 'recall': 0.9466666666666667, 'f1': 0.9281045751633987, 'auc': 0.9292307692307694, 'n_train': 704, 'n_test': 176, 'n_train_active': 584, 'n_train_inactive': 120, 'n_test_active': 150, 'n_test_inactive': 26, 'confusion_matrix': [[12, 14], [8, 142]]}, {'fold': 2, 'accuracy': 0.8806818181818182, 'precision': 0.9084967320261438, 'recall': 0.952054794520548, 'f1': 0.9297658862876255, 'auc': 0.9226027397260274, 'n_train': 704, 'n_test': 176, 'n_train_active': 588, 'n_train_inactive': 116, 'n_test_active': 146, 'n_test_inactive': 30, 'confusion_matrix': [[16, 14], [7, 139]]}, {'fold': 3, 'accuracy': 0.875, 'precision': 0.9044585987261147, 'recall': 0.9530201342281879, 'f1': 0.9281045751633987, 'auc': 0.8653989560029829, 'n_train': 704, 'n_test': 176, 'n_train_active': 585, 'n_train_inactive': 119, 'n_test_active': 149, 'n_test_inactive': 27, 'confusion_matrix': [[12, 15], [7, 142]]}, {'fold': 4, 'accuracy': 0.8522727272727273, 'precision': 0.8741721854304636, 'recall': 0.9496402877697842, 'f1': 0.9103448275862069, 'auc': 0.8837254520707757, 'n_train': 704, 'n_test': 176, 'n_train_active': 595, 'n_train_inactive': 109, 'n_test_active': 139, 'n_test_inactive': 37, 'confusion_matrix': [[18, 19], [7, 132]]}, {'fold': 5, 'accuracy': 0.8806818181818182, 'precision': 0.9271523178807947, 'recall': 0.9333333333333333, 'f1': 0.9302325581395349, 'auc': 0.9229487179487179, 'n_train': 704, 'n_test': 176, 'n_train_active': 584, 'n_train_inactive': 120, 'n_test_active': 150, 'n_test_inactive': 26, 'confusion_matrix': [[15, 11], [10, 140]]}]",0.8727272727272728,0.9049072488639854,0.946943043303704,0.925310484468033,0.9047813269958546
CNRIP1,0,no_activities,,,,,,
CNR2,4852,success,"[{'fold': 1, 'accuracy': 0.8764160659114315, 'precision': 0.9075425790754258, 'recall': 0.9443037974683545, 'f1': 0.9255583126550868, 'auc': 0.9020351073501645, 'n_train': 3881, 'n_test': 971, 'n_train_active': 3119, 'n_train_inactive': 762, 'n_test_active': 790, 'n_test_inactive': 181, 'confusion_matrix': [[105, 76], [44, 746]]}, {'fold': 2, 'accuracy': 0.8733264675592173, 'precision': 0.9013398294762485, 'recall': 0.9462915601023018, 'f1': 0.9232688708671242, 'auc': 0.8998903909389843, 'n_train': 3881, 'n_test': 971, 'n_train_active': 3127, 'n_train_inactive': 754, 'n_test_active': 782, 'n_test_inactive': 189, 'confusion_matrix': [[108, 81], [42, 740]]}, {'fold': 3, 'accuracy': 0.8814432989690721, 'precision': 0.90311004784689, 'recall': 0.9569074778200254, 'f1': 0.9292307692307692, 'auc': 0.9039066165297704, 'n_train': 3882, 'n_test': 970, 'n_train_active': 3120, 'n_train_inactive': 762, 'n_test_active': 789, 'n_test_inactive': 181, 'confusion_matrix': [[100, 81], [34, 755]]}, {'fold': 4, 'accuracy': 0.8917525773195877, 'precision': 0.9051620648259304, 'recall': 0.9666666666666667, 'f1': 0.9349039057656541, 'auc': 0.916774628879892, 'n_train': 3882, 'n_test': 970, 'n_train_active': 3129, 'n_train_inactive': 753, 'n_test_active': 780, 'n_test_inactive': 190, 'confusion_matrix': [[111, 79], [26, 754]]}, {'fold': 5, 'accuracy': 0.8762886597938144, 'precision': 0.8990147783251231, 'recall': 0.9505208333333334, 'f1': 0.9240506329113924, 'auc': 0.8934386602722773, 'n_train': 3882, 'n_test': 970, 'n_train_active': 3141, 'n_train_inactive': 741, 'n_test_active': 768, 'n_test_inactive': 202, 'confusion_matrix': [[120, 82], [38, 730]]}]",0.8798454139106247,0.9032338599099236,0.9529380670781362,0.9274024982860052,0.9032090807942177
CHRM1,1365,success,"[{'fold': 1, 'accuracy': 0.8315018315018315, 'precision': 0.8627450980392157, 'recall': 0.9072164948453608, 'f1': 0.8844221105527639, 'auc': 0.8754078037322198, 'n_train': 1092, 'n_test': 273, 'n_train_active': 739, 'n_train_inactive': 353, 'n_test_active': 194, 'n_test_inactive': 79, 'confusion_matrix': [[51, 28], [18, 176]]}, {'fold': 2, 'accuracy': 0.7655677655677655, 'precision': 0.7839195979899497, 'recall': 0.8813559322033898, 'f1': 0.8297872340425532, 'auc': 0.8433968926553672, 'n_train': 1092, 'n_test': 273, 'n_train_active': 756, 'n_train_inactive': 336, 'n_test_active': 177, 'n_test_inactive': 96, 'confusion_matrix': [[53, 43], [21, 156]]}, {'fold': 3, 'accuracy': 0.8131868131868132, 'precision': 0.8409090909090909, 'recall': 0.9203980099502488, 'f1': 0.8788598574821853, 'auc': 0.8693338861249309, 'n_train': 1092, 'n_test': 273, 'n_train_active': 732, 'n_train_inactive': 360, 'n_test_active': 201, 'n_test_inactive': 72, 'confusion_matrix': [[37, 35], [16, 185]]}, {'fold': 4, 'accuracy': 0.8205128205128205, 'precision': 0.8173076923076923, 'recall': 0.9392265193370166, 'f1': 0.8740359897172236, 'auc': 0.869805428777324, 'n_train': 1092, 'n_test': 273, 'n_train_active': 752, 'n_train_inactive': 340, 'n_test_active': 181, 'n_test_inactive': 92, 'confusion_matrix': [[54, 38], [11, 170]]}, {'fold': 5, 'accuracy': 0.7802197802197802, 'precision': 0.8125, 'recall': 0.8666666666666667, 'f1': 0.8387096774193549, 'auc': 0.8327359617682198, 'n_train': 1092, 'n_test': 273, 'n_train_active': 753, 'n_train_inactive': 339, 'n_test_active': 180, 'n_test_inactive': 93, 'confusion_matrix': [[57, 36], [24, 156]]}]",0.8021978021978022,0.8234762958491897,0.9029727246005365,0.8611629738428161,0.8581359946116125
CHRM2,856,success,"[{'fold': 1, 'accuracy': 0.8372093023255814, 'precision': 0.875, 'recall': 0.9153846153846154, 'f1': 0.8947368421052632, 'auc': 0.8747252747252746, 'n_train': 684, 'n_test': 172, 'n_train_active': 521, 'n_train_inactive': 163, 'n_test_active': 130, 'n_test_inactive': 42, 'confusion_matrix': [[25, 17], [11, 119]]}, {'fold': 2, 'accuracy': 0.8771929824561403, 'precision': 0.921875, 'recall': 0.9147286821705426, 'f1': 0.9182879377431906, 'auc': 0.9219269102990034, 'n_train': 685, 'n_test': 171, 'n_train_active': 522, 'n_train_inactive': 163, 'n_test_active': 129, 'n_test_inactive': 42, 'confusion_matrix': [[32, 10], [11, 118]]}, {'fold': 3, 'accuracy': 0.8362573099415205, 'precision': 0.8840579710144928, 'recall': 0.9104477611940298, 'f1': 0.8970588235294118, 'auc': 0.8628479225494151, 'n_train': 685, 'n_test': 171, 'n_train_active': 517, 'n_train_inactive': 168, 'n_test_active': 134, 'n_test_inactive': 37, 'confusion_matrix': [[21, 16], [12, 122]]}, {'fold': 4, 'accuracy': 0.8771929824561403, 'precision': 0.8873239436619719, 'recall': 0.9618320610687023, 'f1': 0.9230769230769231, 'auc': 0.9034351145038167, 'n_train': 685, 'n_test': 171, 'n_train_active': 520, 'n_train_inactive': 165, 'n_test_active': 131, 'n_test_inactive': 40, 'confusion_matrix': [[24, 16], [5, 126]]}, {'fold': 5, 'accuracy': 0.9122807017543859, 'precision': 0.9242424242424242, 'recall': 0.9606299212598425, 'f1': 0.9420849420849421, 'auc': 0.949713672154617, 'n_train': 685, 'n_test': 171, 'n_train_active': 524, 'n_train_inactive': 161, 'n_test_active': 127, 'n_test_inactive': 44, 'confusion_matrix': [[34, 10], [5, 122]]}]",0.8680266557867536,0.8984998677837778,0.9326046082155465,0.9150490937079461,0.9025297788464254
CHRM3,1302,success,"[{'fold': 1, 'accuracy': 0.9157088122605364, 'precision': 0.9437229437229437, 'recall': 0.960352422907489, 'f1': 0.9519650655021834, 'auc': 0.9490152889349572, 'n_train': 1041, 'n_test': 261, 'n_train_active': 866, 'n_train_inactive': 175, 'n_test_active': 227, 'n_test_inactive': 34, 'confusion_matrix': [[21, 13], [9, 218]]}, {'fold': 2, 'accuracy': 0.9080459770114943, 'precision': 0.9166666666666666, 'recall': 0.9705882352941176, 'f1': 0.9428571428571428, 'auc': 0.9549363605091158, 'n_train': 1041, 'n_test': 261, 'n_train_active': 889, 'n_train_inactive': 152, 'n_test_active': 204, 'n_test_inactive': 57, 'confusion_matrix': [[39, 18], [6, 198]]}, {'fold': 3, 'accuracy': 0.9153846153846154, 'precision': 0.9461883408071748, 'recall': 0.9547511312217195, 'f1': 0.9504504504504504, 'auc': 0.9415245388096066, 'n_train': 1042, 'n_test': 260, 'n_train_active': 872, 'n_train_inactive': 170, 'n_test_active': 221, 'n_test_inactive': 39, 'confusion_matrix': [[27, 12], [10, 211]]}, {'fold': 4, 'accuracy': 0.9192307692307692, 'precision': 0.9396551724137931, 'recall': 0.9688888888888889, 'f1': 0.9540481400437637, 'auc': 0.9162539682539682, 'n_train': 1042, 'n_test': 260, 'n_train_active': 868, 'n_train_inactive': 174, 'n_test_active': 225, 'n_test_inactive': 35, 'confusion_matrix': [[21, 14], [7, 218]]}, {'fold': 5, 'accuracy': 0.9192307692307692, 'precision': 0.9372197309417041, 'recall': 0.9675925925925926, 'f1': 0.9521640091116174, 'auc': 0.9332386363636364, 'n_train': 1042, 'n_test': 260, 'n_train_active': 877, 'n_train_inactive': 165, 'n_test_active': 216, 'n_test_inactive': 44, 'confusion_matrix': [[30, 14], [7, 209]]}]",0.9155201886236368,0.9366905709104565,0.9644346541809614,0.9502969615930315,0.9389937585742569
CHRNA10,0,no_activities,,,,,,
CHRNA9,0,no_activities,,,,,,
