molecule_chembl_id
CHEMBL2111784
CHEMBL419409
CHEMBL120185
CHEMBL121405
CHEMBL120067
CHEMBL118258
CHEMBL351231
CHEMBL360771
CHEMBL187107
CHEMBL427519
CHEMBL186808
CHEMBL186151
CHEMBL426976
CHEMBL361681
CHEMBL186703
CHEMBL365499
CHEMBL186757
CHEMBL184959
CHEMBL364641
CHEMBL184690
CHEMBL363487
CHEMBL192530
CHEMBL189942
CHEMBL191357
CHEMBL192418
CHEMBL122617
CHEMBL194502
CHEMBL362076
CHEMBL194876
CHEMBL382541
CHEMBL373024
CHEMBL370524
CHEMBL195857
CHEMBL195661
CHEMBL195820
CHEMBL14126
CHEMBL370944
CHEMBL191667
CHEMBL363803
CHEMBL194931
CHEMBL435106
CHEMBL191864
CHEMBL195338
CHEMBL194983
CHEMBL195036
CHEMBL383808
CHEMBL195895
CHEMBL16293
CHEMBL103299
CHEMBL195827
CHEMBL276334
CHEMBL192820
CHEMBL195215
CHEMBL478851
CHEMBL195557
CHEMBL365740
CHEMBL14092
CHEMBL191745
CHEMBL284584
CHEMBL161598
CHEMBL191935
CHEMBL280323
CHEMBL370687
CHEMBL370688
CHEMBL191989
CHEMBL195441
CHEMBL9732
CHEMBL372284
CHEMBL365316
CHEMBL578211
CHEMBL192458
CHEMBL195593
CHEMBL373123
CHEMBL370888
CHEMBL193306
CHEMBL222460
CHEMBL195561
CHEMBL371409
CHEMBL193647
CHEMBL443487
CHEMBL196643
CHEMBL195965
CHEMBL196343
CHEMBL2113099
CHEMBL196054
CHEMBL194246
CHEMBL197212
CHEMBL426467
CHEMBL381192
CHEMBL370879
CHEMBL196674
CHEMBL2113100
CHEMBL194407
CHEMBL196574
CHEMBL364709
CHEMBL196224
CHEMBL194197
CHEMBL370752
CHEMBL195944
CHEMBL194538
CHEMBL197724
CHEMBL231306
CHEMBL401930
CHEMBL264006
CHEMBL380778
CHEMBL197140
CHEMBL196070
CHEMBL197305
CHEMBL420311
CHEMBL115600
CHEMBL112265
CHEMBL446446
CHEMBL202376
CHEMBL203567
CHEMBL206387
CHEMBL207071
CHEMBL377085
CHEMBL207012
CHEMBL377928
CHEMBL207987
CHEMBL207028
CHEMBL206096
CHEMBL207688
CHEMBL208154
CHEMBL208443
CHEMBL207942
CHEMBL207638
CHEMBL377177
CHEMBL209821
CHEMBL379984
CHEMBL210514
CHEMBL411941
CHEMBL208787
CHEMBL377414
CHEMBL2113241
CHEMBL192704
CHEMBL212521
CHEMBL534942
CHEMBL540107
CHEMBL534723
CHEMBL213287
CHEMBL213390
CHEMBL213221
CHEMBL214529
CHEMBL216228
CHEMBL276393
CHEMBL216884
CHEMBL217716
CHEMBL98
CHEMBL220407
CHEMBL219128
CHEMBL218410
CHEMBL218834
CHEMBL218583
CHEMBL267210
CHEMBL220862
CHEMBL373751
CHEMBL45349
CHEMBL375812
CHEMBL221044
CHEMBL2113263
CHEMBL223402
CHEMBL222424
CHEMBL223079
CHEMBL221401
CHEMBL221568
CHEMBL427104
CHEMBL426183
CHEMBL228133
CHEMBL386515
CHEMBL389908
CHEMBL226384
CHEMBL226067
CHEMBL225518
CHEMBL225466
CHEMBL425128
CHEMBL389182
CHEMBL425126
CHEMBL225357
CHEMBL227947
CHEMBL390526
CHEMBL225465
CHEMBL225464
CHEMBL225413
CHEMBL225412
CHEMBL389408
CHEMBL225411
CHEMBL387620
CHEMBL227899
CHEMBL226386
CHEMBL226385
CHEMBL375955
CHEMBL229176
CHEMBL231334
CHEMBL231430
CHEMBL231350
CHEMBL436137
CHEMBL230686
CHEMBL230043
CHEMBL425819
CHEMBL231620
CHEMBL397666
CHEMBL230042
CHEMBL390002
CHEMBL387611
CHEMBL231610
CHEMBL231609
CHEMBL231510
CHEMBL231509
CHEMBL231409
CHEMBL230412
CHEMBL230309
CHEMBL440964
CHEMBL230308
CHEMBL230205
CHEMBL397667
CHEMBL230204
CHEMBL229861
CHEMBL229008
CHEMBL244403
CHEMBL394864
CHEMBL231383
CHEMBL388012
CHEMBL387785
CHEMBL230964
CHEMBL398160
CHEMBL541214
CHEMBL538587
CHEMBL348475
CHEMBL242983
CHEMBL266212
CHEMBL244239
CHEMBL234951
CHEMBL427844
CHEMBL207881
CHEMBL400404
CHEMBL410414
CHEMBL231924
CHEMBL238787
CHEMBL238994
CHEMBL427860
CHEMBL392573
CHEMBL442242
CHEMBL392525
CHEMBL392760
CHEMBL398372
CHEMBL2062151
CHEMBL266647
CHEMBL240185
CHEMBL239099
CHEMBL239299
CHEMBL534958
CHEMBL240436
CHEMBL246052
CHEMBL247496
CHEMBL398126
CHEMBL399719
CHEMBL248407
CHEMBL248231
CHEMBL248229
CHEMBL248458
CHEMBL247428
CHEMBL247609
CHEMBL443060
CHEMBL248849
CHEMBL399045
CHEMBL279564
CHEMBL122532
CHEMBL40919
CHEMBL490170
CHEMBL243664
CHEMBL283196
CHEMBL342696
CHEMBL253346
CHEMBL251429
CHEMBL414913
CHEMBL254328
CHEMBL157101
CHEMBL402099
CHEMBL254326
CHEMBL253935
CHEMBL255858
CHEMBL403313
CHEMBL258202
CHEMBL272481
CHEMBL273191
CHEMBL403475
CHEMBL408479
CHEMBL271310
CHEMBL258046
CHEMBL270193
CHEMBL270515
CHEMBL255590
CHEMBL271876
CHEMBL270666
CHEMBL377300
CHEMBL270996
CHEMBL408444
CHEMBL408443
CHEMBL272584
CHEMBL271945
CHEMBL273208
CHEMBL410333
CHEMBL195217
CHEMBL405845
CHEMBL263664
CHEMBL259922
CHEMBL260259
CHEMBL427913
CHEMBL258199
CHEMBL256092
CHEMBL403553
CHEMBL466326
CHEMBL362968
CHEMBL445259
CHEMBL500145
CHEMBL502818
CHEMBL447591
CHEMBL500636
CHEMBL453169
CHEMBL500665
CHEMBL500664
CHEMBL500663
CHEMBL502266
CHEMBL206351
CHEMBL196796
CHEMBL499871
CHEMBL499816
CHEMBL9298
CHEMBL499044
CHEMBL525785
CHEMBL500394
CHEMBL500393
CHEMBL500392
CHEMBL500395
CHEMBL500676
CHEMBL449894
CHEMBL500421
CHEMBL448064
CHEMBL526339
CHEMBL501740
CHEMBL502824
CHEMBL502823
CHEMBL500146
CHEMBL500679
CHEMBL454217
CHEMBL527112
CHEMBL499882
CHEMBL501198
CHEMBL505550
CHEMBL500139
CHEMBL501446
CHEMBL540359
CHEMBL454791
CHEMBL450668
CHEMBL524266
CHEMBL495727
CHEMBL506871
CHEMBL274993
CHEMBL482410
CHEMBL502160
CHEMBL498193
CHEMBL404678
CHEMBL503570
CHEMBL452101
CHEMBL270361
CHEMBL151734
CHEMBL497137
CHEMBL498371
CHEMBL498372
CHEMBL128729
CHEMBL17201
CHEMBL496321
CHEMBL498590
CHEMBL498591
CHEMBL497783
CHEMBL407034
CHEMBL493001
CHEMBL116438
CHEMBL482409
CHEMBL442985
CHEMBL496322
CHEMBL129134
CHEMBL498373
CHEMBL496935
CHEMBL523919
CHEMBL496934
CHEMBL255167
CHEMBL498609
CHEMBL509621
CHEMBL496340
CHEMBL503064
CHEMBL497169
CHEMBL497999
CHEMBL486757
CHEMBL480016
CHEMBL464234
CHEMBL468704
CHEMBL517440
CHEMBL512127
CHEMBL461012
CHEMBL467633
CHEMBL520276
CHEMBL464907
CHEMBL464245
CHEMBL517933
CHEMBL465451
CHEMBL460542
CHEMBL473763
CHEMBL492301
CHEMBL453384
CHEMBL147587
CHEMBL1235
CHEMBL1630
CHEMBL494948
CHEMBL493937
CHEMBL445734
CHEMBL399656
CHEMBL253641
CHEMBL493982
CHEMBL494517
CHEMBL461619
CHEMBL254316
CHEMBL495331
CHEMBL493082
CHEMBL492891
CHEMBL494713
CHEMBL524011
CHEMBL459729
CHEMBL521523
CHEMBL473921
CHEMBL489095
CHEMBL490672
CHEMBL462624
CHEMBL147806
CHEMBL146826
CHEMBL487965
CHEMBL520237
CHEMBL474678
CHEMBL507731
CHEMBL470508
CHEMBL494666
CHEMBL481952
CHEMBL481943
CHEMBL516460
CHEMBL479998
CHEMBL479991
CHEMBL479990
CHEMBL480957
CHEMBL480952
CHEMBL521091
CHEMBL518964
CHEMBL481765
CHEMBL481912
CHEMBL482112
CHEMBL481883
CHEMBL481882
CHEMBL519617
CHEMBL452471
CHEMBL493669
CHEMBL494871
CHEMBL495075
CHEMBL481659
CHEMBL487438
CHEMBL486444
CHEMBL510515
CHEMBL485213
CHEMBL485214
CHEMBL485215
CHEMBL521179
CHEMBL456379
CHEMBL502908
CHEMBL462513
CHEMBL3084581
CHEMBL522295
CHEMBL481745
CHEMBL506548
CHEMBL480226
CHEMBL521097
CHEMBL480844
CHEMBL458224
CHEMBL513425
CHEMBL482154
CHEMBL484340
CHEMBL450061
CHEMBL471757
CHEMBL474484
CHEMBL515387
CHEMBL467114
CHEMBL467720
CHEMBL513491
CHEMBL512079
CHEMBL467519
CHEMBL448430
CHEMBL466917
CHEMBL525607
CHEMBL466715
CHEMBL511401
CHEMBL466871
CHEMBL513130
CHEMBL511893
CHEMBL511924
CHEMBL490868
CHEMBL447955
CHEMBL522771
CHEMBL524109
CHEMBL491923
CHEMBL491922
CHEMBL489724
CHEMBL470908
CHEMBL476323
CHEMBL478649
CHEMBL476302
CHEMBL476954
CHEMBL476116
CHEMBL478834
CHEMBL476312
CHEMBL477145
CHEMBL452864
CHEMBL460491
CHEMBL455683
CHEMBL455657
CHEMBL509011
CHEMBL455659
CHEMBL452734
CHEMBL454654
CHEMBL454624
CHEMBL465470
CHEMBL480398
CHEMBL479628
CHEMBL466191
CHEMBL517646
CHEMBL465460
CHEMBL465638
CHEMBL480399
CHEMBL480212
CHEMBL480213
CHEMBL480214
CHEMBL518619
CHEMBL482186
CHEMBL481586
CHEMBL520413
CHEMBL481398
CHEMBL480219
CHEMBL461458
CHEMBL460178
CHEMBL459969
CHEMBL459970
CHEMBL461884
CHEMBL462093
CHEMBL448743
CHEMBL499007
CHEMBL62811
CHEMBL459071
CHEMBL446083
CHEMBL457425
CHEMBL457640
CHEMBL457646
CHEMBL457856
CHEMBL456390
CHEMBL511329
CHEMBL365735
CHEMBL458634
CHEMBL458635
CHEMBL456263
CHEMBL515975
CHEMBL473384
CHEMBL514800
CHEMBL234940
CHEMBL504492
CHEMBL521889
CHEMBL496426
CHEMBL496606
CHEMBL447822
CHEMBL496605
CHEMBL453246
CHEMBL496400
CHEMBL496806
CHEMBL523752
CHEMBL497011
CHEMBL238146
CHEMBL468929
CHEMBL466289
CHEMBL506744
CHEMBL552240
CHEMBL564840
CHEMBL549749
CHEMBL551717
CHEMBL551991
CHEMBL561339
CHEMBL557527
CHEMBL16596
CHEMBL38958
CHEMBL539650
CHEMBL557052
CHEMBL538632
CHEMBL552567
CHEMBL553174
CHEMBL553175
CHEMBL551735
CHEMBL243876
CHEMBL564363
CHEMBL552338
CHEMBL561932
CHEMBL563949
CHEMBL557461
CHEMBL541483
CHEMBL237087
CHEMBL575448
CHEMBL584554
CHEMBL1645462
CHEMBL575966
CHEMBL576138
CHEMBL593763
CHEMBL585725
CHEMBL571434
CHEMBL584899
CHEMBL585951
CHEMBL565789
CHEMBL570867
CHEMBL565591
CHEMBL567561
CHEMBL570387
CHEMBL567740
CHEMBL570295
CHEMBL570385
CHEMBL571812
CHEMBL567468
CHEMBL567709
CHEMBL567915
CHEMBL567416
CHEMBL567050
CHEMBL571584
CHEMBL570152
CHEMBL578413
CHEMBL584261
CHEMBL567911
CHEMBL567292
CHEMBL565547
CHEMBL584813
CHEMBL576457
CHEMBL584678
CHEMBL565361
CHEMBL578968
CHEMBL579199
CHEMBL579200
CHEMBL567169
CHEMBL583442
CHEMBL568242
CHEMBL565983
CHEMBL577694
CHEMBL572184
CHEMBL567375
CHEMBL568470
CHEMBL576658
CHEMBL565362
CHEMBL567374
CHEMBL577470
CHEMBL578547
CHEMBL567376
CHEMBL578588
CHEMBL568444
CHEMBL578594
CHEMBL568456
CHEMBL568471
CHEMBL568472
CHEMBL577042
CHEMBL578578
CHEMBL578579
CHEMBL579258
CHEMBL583004
CHEMBL568243
CHEMBL565949
CHEMBL568695
CHEMBL565360
CHEMBL584886
CHEMBL585191
CHEMBL567582
CHEMBL568438
CHEMBL579016
CHEMBL567570
CHEMBL585487
CHEMBL585498
CHEMBL583867
CHEMBL442078
CHEMBL337301
CHEMBL238103
CHEMBL462360
CHEMBL571581
CHEMBL596515
CHEMBL595632
CHEMBL605833
CHEMBL578928
CHEMBL593490
CHEMBL376487
CHEMBL590850
CHEMBL599163
CHEMBL590078
CHEMBL602483
CHEMBL590472
CHEMBL598644
CHEMBL2021582
CHEMBL598215
CHEMBL605209
CHEMBL2021577
CHEMBL608151
CHEMBL596809
CHEMBL610795
CHEMBL598194
CHEMBL597211
CHEMBL598336
CHEMBL590810
CHEMBL599792
CHEMBL599791
CHEMBL604087
CHEMBL597127
CHEMBL604085
CHEMBL605360
CHEMBL592709
CHEMBL604249
CHEMBL1089378
CHEMBL1092500
CHEMBL1092501
CHEMBL1092795
CHEMBL1094052
CHEMBL1088733
CHEMBL1077314
CHEMBL1091819
CHEMBL1092154
CHEMBL1080402
CHEMBL1079338
CHEMBL1079339
CHEMBL1079515
CHEMBL1077341
CHEMBL1081324
CHEMBL1077334
CHEMBL1077335
CHEMBL1086754
CHEMBL1081687
CHEMBL1081867
CHEMBL1080293
CHEMBL1080002
CHEMBL1082158
CHEMBL1080088
CHEMBL1080982
CHEMBL1080803
CHEMBL1079958
CHEMBL1079957
CHEMBL1079437
CHEMBL1079436
CHEMBL1076245
CHEMBL1080473
CHEMBL1080472
CHEMBL1076210
CHEMBL1076192
CHEMBL1081870
CHEMBL1081505
CHEMBL1081504
CHEMBL1080717
CHEMBL1076536
CHEMBL47529
CHEMBL1087758
CHEMBL1078595
CHEMBL1080046
CHEMBL1077831
CHEMBL1080787
CHEMBL1078231
CHEMBL1091356
CHEMBL1092169
CHEMBL1089865
CHEMBL1091874
CHEMBL1085918
CHEMBL1095038
CHEMBL1086174
CHEMBL1083208
CHEMBL1082237
CHEMBL1089722
CHEMBL1091083
CHEMBL1091081
CHEMBL1091082
CHEMBL1097694
CHEMBL1077218
CHEMBL1095041
CHEMBL1095040
CHEMBL1093747
CHEMBL1084134
CHEMBL1089501
CHEMBL1093791
CHEMBL1093792
CHEMBL1093125
CHEMBL1092929
CHEMBL1089881
CHEMBL1092921
CHEMBL1088874
CHEMBL1093469
CHEMBL1092238
CHEMBL1093802
CHEMBL1089793
CHEMBL1098726
CHEMBL1099330
CHEMBL1094349
CHEMBL1094348
CHEMBL1098560
CHEMBL1099326
CHEMBL1099323
CHEMBL1090479
CHEMBL1098230
CHEMBL1094222
CHEMBL1094181
CHEMBL1086579
CHEMBL1084762
CHEMBL1084328
CHEMBL1084106
CHEMBL1084107
CHEMBL38380
CHEMBL1605605
CHEMBL1085107
CHEMBL189568
CHEMBL1169994
CHEMBL1170725
CHEMBL1169660
CHEMBL1171008
CHEMBL1171786
CHEMBL1173087
CHEMBL1172744
CHEMBL1173532
CHEMBL2021600
CHEMBL1079481
CHEMBL1210552
CHEMBL1081957
CHEMBL1210614
CHEMBL1210434
CHEMBL1209049
CHEMBL1209217
CHEMBL1209347
CHEMBL1209538
CHEMBL1209682
CHEMBL1209853
CHEMBL1209274
CHEMBL1209564
CHEMBL1209482
CHEMBL1269597
CHEMBL160
CHEMBL374478
CHEMBL40583
CHEMBL40
CHEMBL1214452
CHEMBL1214451
CHEMBL1214450
CHEMBL1214449
CHEMBL1214448
CHEMBL1214447
CHEMBL1214399
CHEMBL1214397
CHEMBL1214396
CHEMBL1214395
CHEMBL1214394
CHEMBL1214338
CHEMBL1214337
CHEMBL1214336
CHEMBL1214731
CHEMBL1214946
CHEMBL1215524
CHEMBL1215171
CHEMBL1215304
CHEMBL1215526
CHEMBL50
CHEMBL151
CHEMBL470266
CHEMBL90568
CHEMBL399910
CHEMBL379064
CHEMBL226034
CHEMBL214321
CHEMBL28
CHEMBL150
CHEMBL117
CHEMBL309490
CHEMBL9352
CHEMBL399121
CHEMBL8996
CHEMBL1224382
CHEMBL1224189
CHEMBL1210558
CHEMBL1222883
CHEMBL1223259
CHEMBL1222969
CHEMBL1223034
CHEMBL220360
CHEMBL111
CHEMBL1241738
CHEMBL1241546
CHEMBL1241736
CHEMBL1241824
CHEMBL1241912
CHEMBL1241913
CHEMBL1241998
CHEMBL1242081
CHEMBL1242345
CHEMBL1242533
CHEMBL1242623
CHEMBL1242717
CHEMBL1241642
CHEMBL1241639
CHEMBL1241737
CHEMBL1243305
CHEMBL1243333
CHEMBL1243335
CHEMBL1243367
CHEMBL1242210
CHEMBL1230065
CHEMBL1258517
CHEMBL1258110
CHEMBL1258111
CHEMBL1258224
CHEMBL276915
CHEMBL1257993
CHEMBL1257992
CHEMBL1257882
CHEMBL1257881
CHEMBL1257761
CHEMBL1257760
CHEMBL1257637
CHEMBL1257636
CHEMBL1257520
CHEMBL1258225
CHEMBL1258340
CHEMBL1258341
CHEMBL1258453
CHEMBL1258454
CHEMBL1258562
CHEMBL1258563
CHEMBL1258673
CHEMBL1258674
CHEMBL1258787
CHEMBL1258788
CHEMBL1258907
CHEMBL1257173
CHEMBL1258034
CHEMBL1258035
CHEMBL1257336
CHEMBL1257215
CHEMBL1270269
CHEMBL1236391
CHEMBL1271476
CHEMBL1272135
CHEMBL1271930
CHEMBL1270139
CHEMBL1271489
CHEMBL1276654
CHEMBL1275625
CHEMBL1276946
CHEMBL1277312
CHEMBL1277126
CHEMBL1276948
CHEMBL1276947
CHEMBL1277678
CHEMBL1277770
CHEMBL1277935
CHEMBL1290746
CHEMBL1289313
CHEMBL1290706
CHEMBL1290707
CHEMBL1289038
CHEMBL1289039
CHEMBL1289153
CHEMBL1289154
CHEMBL1289267
CHEMBL1289268
CHEMBL1289386
CHEMBL1289387
CHEMBL1289502
CHEMBL1289503
CHEMBL1289609
CHEMBL1289610
CHEMBL1289714
CHEMBL1289715
CHEMBL1289819
CHEMBL1289820
CHEMBL1289936
CHEMBL1290037
CHEMBL1290038
CHEMBL1290147
CHEMBL214957
CHEMBL1289614
CHEMBL1290041
CHEMBL1290150
CHEMBL1290004
CHEMBL1289396
CHEMBL1289395
CHEMBL1290264
CHEMBL1290155
CHEMBL1289283
CHEMBL1289515
CHEMBL1289053
CHEMBL1287953
CHEMBL1288260
CHEMBL1288261
CHEMBL1288288
CHEMBL1288289
CHEMBL1287844
CHEMBL1287901
CHEMBL1631540
CHEMBL638
CHEMBL264241
CHEMBL221959
CHEMBL1643574
CHEMBL1643880
CHEMBL1643881
CHEMBL1642258
CHEMBL1643883
CHEMBL1110
CHEMBL1642620
CHEMBL1642622
CHEMBL1641613
CHEMBL1641802
CHEMBL1641801
CHEMBL1641800
CHEMBL1641799
CHEMBL1641798
CHEMBL1641790
CHEMBL1650511
CHEMBL1649675
CHEMBL1649685
CHEMBL1649684
CHEMBL1649683
CHEMBL1649682
CHEMBL1649681
CHEMBL1649656
CHEMBL1649674
CHEMBL1649672
CHEMBL1649670
CHEMBL1649666
CHEMBL1649662
CHEMBL1649661
CHEMBL381751
CHEMBL466624
CHEMBL443705
CHEMBL468092
CHEMBL467047
CHEMBL469227
CHEMBL1650645
CHEMBL1650652
CHEMBL1650654
CHEMBL233194
CHEMBL1230165
CHEMBL1650404
CHEMBL376359
CHEMBL1650443
CHEMBL1667948
CHEMBL1667967
CHEMBL1667965
CHEMBL1668898
CHEMBL1668909
CHEMBL1667925
CHEMBL436774
CHEMBL1671922
CHEMBL1671921
CHEMBL1671918
CHEMBL1671917
CHEMBL1671916
CHEMBL240624
CHEMBL431770
CHEMBL1671936
CHEMBL1672131
CHEMBL1672611
CHEMBL1672621
CHEMBL1672622
CHEMBL1672627
CHEMBL1672630
CHEMBL1672632
CHEMBL1672633
CHEMBL1671877
CHEMBL1672232
CHEMBL1672234
CHEMBL1672238
CHEMBL1672241
CHEMBL1672242
CHEMBL1672245
CHEMBL1909434
CHEMBL1672257
CHEMBL1672448
CHEMBL1683506
CHEMBL1683571
CHEMBL1683575
CHEMBL1683577
CHEMBL1614819
CHEMBL1688243
CHEMBL1667935
CHEMBL1688889
CHEMBL1689026
CHEMBL1315991
CHEMBL1325093
CHEMBL3190944
CHEMBL90472
CHEMBL1408854
CHEMBL416657
CHEMBL1523400
CHEMBL288591
CHEMBL1315091
CHEMBL490718
CHEMBL1590106
CHEMBL1532597
CHEMBL1395417
CHEMBL1454931
CHEMBL1531584
CHEMBL1329174
CHEMBL1321421
CHEMBL1393431
CHEMBL1356166
CHEMBL1321655
CHEMBL1433785
CHEMBL1436272
CHEMBL313842
CHEMBL447001
CHEMBL1418803
CHEMBL1590132
CHEMBL1438916
CHEMBL37312
CHEMBL1235551
CHEMBL1425498
CHEMBL1501836
CHEMBL1480806
CHEMBL1491168
CHEMBL49623
CHEMBL1370598
CHEMBL1435994
CHEMBL1301015
CHEMBL1539972
CHEMBL1425899
CHEMBL1445094
CHEMBL1435216
CHEMBL1544132
CHEMBL1328390
CHEMBL1741956
CHEMBL444810
CHEMBL3350578
CHEMBL1494697
CHEMBL1381730
CHEMBL1437281
CHEMBL1572855
CHEMBL1321459
CHEMBL1568277
CHEMBL1304670
CHEMBL1491065
CHEMBL1384628
CHEMBL1536680
CHEMBL255033
CHEMBL1582527
CHEMBL1457510
CHEMBL1527923
CHEMBL1310477
CHEMBL1545514
CHEMBL1390427
CHEMBL1380096
CHEMBL1519980
CHEMBL343633
CHEMBL18428
CHEMBL1559654
CHEMBL1965376
CHEMBL271165
CHEMBL1515635
CHEMBL1381739
CHEMBL450493
CHEMBL274778
CHEMBL53
CHEMBL1561888
CHEMBL1582548
CHEMBL1319426
CHEMBL1402633
CHEMBL574985
CHEMBL290916
CHEMBL1301027
CHEMBL44
CHEMBL1371661
CHEMBL1386135
CHEMBL1351689
CHEMBL68534
CHEMBL3191056
CHEMBL1554308
CHEMBL1473498
CHEMBL3209931
CHEMBL85194
CHEMBL1496350
CHEMBL491978
CHEMBL1563722
CHEMBL1490012
CHEMBL1326753
CHEMBL40554
CHEMBL1577205
CHEMBL1557466
CHEMBL1410676
CHEMBL1442380
CHEMBL1443021
CHEMBL1396997
CHEMBL1326100
CHEMBL1468432
CHEMBL1524363
CHEMBL1405410
CHEMBL1719114
CHEMBL1409830
CHEMBL1428001
CHEMBL1308821
CHEMBL1382099
CHEMBL1362657
CHEMBL1556464
CHEMBL1572187
CHEMBL1567933
CHEMBL1307282
CHEMBL1362390
CHEMBL1306988
CHEMBL1450617
CHEMBL1376879
CHEMBL1475
CHEMBL1474302
CHEMBL1465386
CHEMBL1413843
CHEMBL1312936
CHEMBL1505628
CHEMBL1593096
CHEMBL1506693
CHEMBL1471962
CHEMBL1516622
CHEMBL1568802
CHEMBL1600552
CHEMBL1396108
CHEMBL1527251
CHEMBL1533680
CHEMBL1370601
CHEMBL1474281
CHEMBL1385440
CHEMBL1532949
CHEMBL1489737
CHEMBL1354112
CHEMBL1374456
CHEMBL1500945
CHEMBL1421737
CHEMBL1490904
CHEMBL538430
CHEMBL1455353
CHEMBL1584523
CHEMBL1315100
CHEMBL1741410
CHEMBL2369341
CHEMBL1488727
CHEMBL1424953
CHEMBL1359469
CHEMBL1457723
CHEMBL1357551
CHEMBL1329104
CHEMBL1317400
CHEMBL1497006
CHEMBL1741957
CHEMBL1454224
CHEMBL1413463
CHEMBL3210042
CHEMBL1395009
CHEMBL1551515
CHEMBL196677
CHEMBL1357872
CHEMBL1369948
CHEMBL475375
CHEMBL1320722
CHEMBL1551925
CHEMBL1543760
CHEMBL146855
CHEMBL1300567
CHEMBL1307687
CHEMBL1317579
CHEMBL1412864
CHEMBL1341070
CHEMBL1323549
CHEMBL3210057
CHEMBL1703148
CHEMBL1315373
CHEMBL1354363
CHEMBL1370467
CHEMBL1338229
CHEMBL1354433
CHEMBL1359713
CHEMBL1457730
CHEMBL1438748
CHEMBL1473116
CHEMBL274844
CHEMBL45
CHEMBL1552071
CHEMBL1548421
CHEMBL601616
CHEMBL1566936
CHEMBL367553
CHEMBL1513920
CHEMBL1532991
CHEMBL1406307
CHEMBL1552701
CHEMBL1386418
CHEMBL1586705
CHEMBL1343426
CHEMBL1300519
CHEMBL1317076
CHEMBL453066
CHEMBL1366112
CHEMBL1446335
CHEMBL1346159
CHEMBL1438164
CHEMBL71
CHEMBL1332450
CHEMBL1524401
CHEMBL1707644
CHEMBL1563772
CHEMBL1454660
CHEMBL1347262
CHEMBL1394135
CHEMBL3210104
CHEMBL1362111
CHEMBL1484181
CHEMBL860
CHEMBL1569955
CHEMBL1547276
CHEMBL1594020
CHEMBL1432279
CHEMBL3210111
CHEMBL1480917
CHEMBL1404209
CHEMBL1449036
CHEMBL1526421
CHEMBL1441676
CHEMBL1561506
CHEMBL1434975
CHEMBL728
CHEMBL1376048
CHEMBL1440039
CHEMBL1113
CHEMBL1352270
CHEMBL1446009
CHEMBL1301162
CHEMBL1527574
CHEMBL1718206
CHEMBL1513247
CHEMBL1741622
CHEMBL1409046
CHEMBL1528124
CHEMBL1390056
CHEMBL1492087
CHEMBL23576
CHEMBL1350128
CHEMBL1315145
CHEMBL2369288
CHEMBL1355672
CHEMBL1587623
CHEMBL1593827
CHEMBL1534202
CHEMBL1459535
CHEMBL1522433
CHEMBL1590919
CHEMBL1496203
CHEMBL269366
