feature,importance
morgan_875,0.028952307255671918
morgan_1365,0.02740488853034765
morgan_718,0.017522911455934872
morgan_1,0.015262744687768962
morgan_1114,0.015037051178637087
morgan_1349,0.014051676965528129
morgan_90,0.01343648291992225
Molecular_Weight,0.012761083615832265
morgan_328,0.012511721008756528
Num_Heavy_Atoms,0.011990017380405666
Molecular_Polar_Surface_Area,0.011973271633264636
morgan_1937,0.011828500608841028
LogS,0.01166879455004672
morgan_1752,0.010673919849354478
morgan_656,0.010129498788638764
morgan_476,0.009731209326780395
Num_Atoms,0.009582697875414858
morgan_1954,0.009207084709730178
morgan_1853,0.008923076664896366
morgan_806,0.008860436762538802
morgan_171,0.008793691723412902
Molecular_Surface_Area,0.008768187499020393
ALogP,0.008456943575087677
morgan_364,0.007985801074129537
morgan_322,0.007977426017497407
morgan_193,0.007812999011711633
morgan_1163,0.007623070767901227
Num_Rings,0.007462109145265746
morgan_1712,0.00743223980959774
morgan_389,0.006933849896017978
morgan_1236,0.006911909224858217
morgan_1932,0.006800636789901067
morgan_1879,0.006745017605227258
morgan_74,0.006665601077703564
morgan_1615,0.006492486467496045
Num_Rotatable_Bonds,0.006103549704453707
morgan_102,0.005941080496781996
morgan_119,0.00583765919739995
Num_H_Acceptors,0.005238951628429741
morgan_362,0.005159725516474624
morgan_484,0.00507244576184398
morgan_790,0.00483584362874594
morgan_1034,0.0048000478932330205
morgan_1527,0.0047726804752937025
morgan_361,0.0044102556446993365
morgan_664,0.00433713368642033
morgan_636,0.00429022600493639
morgan_695,0.004264744232224256
morgan_1039,0.004254334620364959
morgan_1798,0.004244919043132776
morgan_1357,0.004164706322045925
morgan_305,0.004153911481611151
morgan_1501,0.004120712996388627
morgan_1995,0.004108447571857744
morgan_1517,0.004092181339806137
morgan_79,0.004011532901039674
morgan_652,0.00397287441693456
morgan_1660,0.003965531833976429
morgan_1199,0.00391964245917541
morgan_627,0.0038475293673079047
morgan_1516,0.0038168501921899438
morgan_1066,0.0037650789966712007
Num_Saturated_Rings,0.003753691953150755
Num_Aromatic_Rings,0.003750903496883831
morgan_1422,0.003738793408741994
morgan_218,0.0037034805218528065
morgan_1482,0.003675858816341786
morgan_651,0.003661656076341642
morgan_693,0.0036379371449525555
morgan_1027,0.0035307307627314055
morgan_1843,0.0035192213156978935
morgan_529,0.0033776903129424185
morgan_950,0.0033726396722272506
morgan_1754,0.0033124141462020696
morgan_94,0.003306051570544479
morgan_1951,0.0032992526970627655
morgan_1980,0.0031840072567012514
morgan_1911,0.00310094034090635
morgan_1439,0.0030854542609779516
morgan_857,0.0030753713666895315
morgan_654,0.003032585775317345
morgan_1088,0.0030186031344230425
morgan_1939,0.002900862665443249
morgan_1946,0.002899050811022545
morgan_1617,0.0028859000576121107
morgan_1294,0.0028568544781868567
morgan_1524,0.002798356236944384
morgan_411,0.0027774824459890013
morgan_1410,0.002773217796614531
morgan_935,0.002750681369960476
morgan_134,0.002740950357119749
morgan_1791,0.0027153783648548833
morgan_538,0.0027094555435534877
morgan_1304,0.0026932522023667403
morgan_105,0.0026666690442043377
morgan_1670,0.002646540982291884
morgan_684,0.0026434629104694833
Num_H_Donors,0.002624595449177925
morgan_1305,0.0026193046161860083
morgan_881,0.0026022544024655943
morgan_699,0.0025979516602181616
morgan_1184,0.002594082330115427
morgan_1045,0.002583682911099533
morgan_231,0.0025755545408471963
morgan_1803,0.0025678613409204315
morgan_240,0.002552200882882331
morgan_1783,0.0025469521499577063
morgan_1975,0.002538015356488982
morgan_902,0.0025276501214116275
morgan_653,0.0025145417238517914
morgan_1505,0.0024764214112263576
morgan_310,0.002473587943145745
morgan_1060,0.0024481428597310723
morgan_968,0.0024446184771345293
morgan_216,0.002408718899084559
morgan_1449,0.002303303021287853
morgan_2,0.0022903942664643843
morgan_556,0.0022852745276402647
morgan_1172,0.002218049319909886
morgan_1452,0.002127136387803244
morgan_802,0.0021086348241069557
morgan_1528,0.0020692764537556573
morgan_896,0.0020687587612964703
morgan_1025,0.0020577533743157215
morgan_1747,0.0020456005858266067
morgan_621,0.002043700513110785
morgan_1786,0.0020007168660122333
morgan_841,0.0019943125867070365
morgan_1182,0.0019920047738836255
morgan_395,0.001985289457797823
morgan_2024,0.001946264557379937
morgan_1487,0.0018761623162151934
morgan_1057,0.0018714351946410468
morgan_1905,0.0018622914981972782
morgan_1713,0.0018597134591038847
morgan_1928,0.0018581714409127994
morgan_552,0.0018439488132896975
morgan_1564,0.0018079897999294578
morgan_1033,0.001796831192834858
morgan_441,0.0017891257475980981
morgan_1243,0.0017808376897515124
morgan_1160,0.0017767181860005163
morgan_104,0.0017751276801253432
Formal_Charge,0.0017705502170580576
morgan_335,0.001766887521396198
morgan_581,0.0017182104251312986
morgan_80,0.0017091213106212747
morgan_1800,0.0016785763431769955
morgan_1738,0.00167633264767652
morgan_1765,0.0016613250456303577
morgan_407,0.0016530070187946047
morgan_807,0.0016244286323969502
morgan_650,0.0016231630133213264
morgan_984,0.001606212521243246
morgan_1175,0.0015622387626639124
morgan_1733,0.0015460033645467847
morgan_286,0.0015204532109616676
morgan_1581,0.0014816294911393258
morgan_1028,0.0014815357702235093
morgan_34,0.001470125830172416
morgan_13,0.0014609765938925808
morgan_1279,0.0014525789159061902
morgan_1019,0.0014498156312933701
morgan_1506,0.001446381042366227
morgan_854,0.0014418315428770124
morgan_292,0.0014358062429181305
morgan_1722,0.0014312195166810747
morgan_455,0.0014227120464769222
morgan_151,0.0014138542167166103
morgan_255,0.0013956109046528065
morgan_804,0.001360739548361565
morgan_1391,0.0013581282110361006
morgan_832,0.0013497594798012142
morgan_1816,0.001344085383096521
morgan_795,0.0013437252423695778
morgan_1375,0.0013419628375391066
morgan_674,0.0013412496472675495
morgan_1695,0.0013113718643632947
morgan_781,0.0012976189113858385
morgan_739,0.0012275107948616808
morgan_1917,0.0012236307246678742
morgan_618,0.001222990847952039
morgan_1982,0.0012161502502846162
morgan_1145,0.0012154879524534862
morgan_1768,0.0012062087242407165
morgan_207,0.001204491032554475
morgan_666,0.0012016082711406447
morgan_191,0.0012004728172390505
morgan_1038,0.0012002628046394077
morgan_523,0.0011850358792199348
morgan_798,0.0011815276277628323
morgan_1689,0.0011671913901050025
morgan_971,0.0011618887112496655
morgan_114,0.0011612252535118206
morgan_316,0.0011537265809063101
morgan_1233,0.001150350593598617
morgan_1910,0.0011408018818854547
morgan_184,0.0011401442347559521
morgan_745,0.0011377857785806766
morgan_314,0.001137142036274718
morgan_1476,0.0011301265594803457
morgan_1761,0.0011248799988852092
morgan_1473,0.0010990941258254695
morgan_294,0.0010984209892343705
morgan_1307,0.0010964798016905592
morgan_1781,0.0010955202656734073
morgan_1536,0.0010895383028706874
morgan_289,0.0010820957158173105
morgan_1969,0.0010749089777459919
morgan_1914,0.0010618512685320641
morgan_2018,0.0010605567245559402
morgan_473,0.0010567988293367437
morgan_527,0.00105118713031848
morgan_1136,0.00104837677056326
morgan_1731,0.0010401769657619542
morgan_203,0.0010379250559157005
morgan_1580,0.0010347492991351615
morgan_738,0.0010318992476805555
morgan_1097,0.001021590915107446
morgan_1683,0.001020601111860287
morgan_1296,0.00101832820404967
morgan_1654,0.0010180454263168735
morgan_1545,0.0010133171454929672
morgan_378,0.001012206218827404
morgan_1763,0.0010099020331738474
morgan_1063,0.0009906626874528997
morgan_1836,0.000987301846846103
morgan_893,0.0009814099937386672
morgan_1866,0.000977223230033842
morgan_1152,0.0009726167712228377
morgan_1529,0.0009676382005613193
morgan_116,0.0009585647940624092
morgan_235,0.0009519751175213991
morgan_911,0.0009518181874554767
morgan_249,0.0009517280892421769
morgan_66,0.000951505891768348
morgan_352,0.0009421577843669944
morgan_60,0.0009381748621763215
morgan_1948,0.0009281322309787586
morgan_1854,0.0009244535800567455
morgan_1855,0.0009118645261010154
morgan_1402,0.0008765419417866338
morgan_1480,0.0008732311075317903
morgan_946,0.0008654049525546433
morgan_703,0.0008480114862901317
morgan_1573,0.0008425868465054652
morgan_956,0.0008370483785846639
morgan_771,0.0008346562323658727
morgan_1032,0.0008319627785304658
morgan_1764,0.000816382775308086
morgan_553,0.0008133603096796083
morgan_1325,0.000805402506192483
morgan_323,0.0008012565565946487
morgan_1287,0.000799419879871285
morgan_238,0.0007897099376691939
morgan_1367,0.0007791778031439597
morgan_1035,0.0007769253185279931
morgan_1970,0.0007748840956876363
morgan_2043,0.0007638117985290478
morgan_1370,0.0007602494867247176
morgan_600,0.0007564659179430781
morgan_1708,0.0007554411832245999
morgan_1498,0.0007481539359676287
morgan_1508,0.00074207432346672
morgan_1080,0.0007365142682589609
morgan_1068,0.0007348658382559454
morgan_1181,0.0007314425229798641
morgan_561,0.000727408034515677
morgan_1730,0.0007225217475330414
morgan_947,0.0007221463445354392
morgan_588,0.0007217920741646452
morgan_1985,0.0007009779873083113
morgan_1158,0.0006985509147130901
morgan_1554,0.0006944530257915486
morgan_558,0.0006942429622233493
morgan_1384,0.0006882433201560261
morgan_1618,0.0006873843647496696
morgan_234,0.000683499395852228
morgan_809,0.0006806006656241851
morgan_921,0.0006781815447644672
morgan_1703,0.0006684800156660796
morgan_1308,0.0006630796719599881
morgan_296,0.0006614377988445311
morgan_918,0.0006601502199487791
morgan_1459,0.000656616122848109
morgan_1745,0.0006547114009223036
morgan_1923,0.000653055545293139
morgan_1481,0.0006449693500736597
morgan_1430,0.0006438652285523905
morgan_963,0.000642032671890037
morgan_1701,0.0006392494292770846
morgan_1321,0.0006350214938304175
morgan_69,0.0006310295770128713
morgan_766,0.0006287132713741816
morgan_1514,0.000626000726703577
morgan_635,0.0006258989881848199
morgan_1998,0.0006245155021247166
morgan_1734,0.0006208327012132439
morgan_1849,0.0006165992215523595
morgan_2000,0.0006145131669742481
morgan_1017,0.0006058254497801889
morgan_366,0.0006052679151469512
morgan_1717,0.0006022127878818256
morgan_430,0.0005937902253013441
morgan_1518,0.0005856675222223021
morgan_61,0.0005821097710806105
morgan_713,0.0005753300297047517
morgan_1863,0.0005730189321635492
morgan_522,0.0005715951166189794
morgan_1597,0.0005711041655352722
morgan_208,0.0005694943642274627
morgan_1442,0.0005673996393343065
morgan_1274,0.0005669909591003139
morgan_1814,0.0005645500222337661
morgan_2009,0.0005632638143896839
morgan_741,0.0005618532609762996
morgan_1840,0.0005605700682859783
morgan_629,0.0005594267676298372
morgan_562,0.0005546779074314161
morgan_1513,0.0005534549585515038
morgan_1552,0.0005453301162689964
morgan_1226,0.0005400598833163098
morgan_744,0.0005321249905359775
morgan_1647,0.0005308316932864044
morgan_728,0.0005279676633945458
morgan_1290,0.0005245068661848442
morgan_97,0.0005244687253695798
morgan_981,0.000524225715512017
morgan_140,0.0005231931304866691
morgan_1510,0.0005221293200692183
morgan_1602,0.0005206284347623646
morgan_1589,0.0005199873084706782
morgan_504,0.0005197078519325764
morgan_1631,0.0005148449320335613
morgan_1575,0.0005128889164219522
morgan_394,0.0005114636917738692
