feature,importance
Num_Saturated_Rings,0.11127482024399804
Num_Rings,0.04244102103848619
LogS,0.04227163511446233
morgan_1958,0.04110104365224507
morgan_1535,0.03947858548301035
Molecular_Polar_Surface_Area,0.03675603725161321
ALogP,0.03215567588261803
morgan_1889,0.03171358271092711
morgan_1473,0.02374234034765438
morgan_878,0.021028396568440823
Molecular_Weight,0.019183209023356733
morgan_807,0.018960452057289977
Num_Aromatic_Rings,0.016158939701449698
Molecular_Surface_Area,0.01461662181338701
morgan_1640,0.013194423803037588
morgan_1603,0.01191847723339446
Num_H_Donors,0.011481872628729468
morgan_419,0.01090953810664238
morgan_378,0.010142531470337866
morgan_1396,0.008582647008558462
Num_Heavy_Atoms,0.008144371477119095
morgan_219,0.008011366759515826
morgan_1847,0.007904056399371867
Num_Atoms,0.0078520296558452
morgan_1165,0.00761754813471117
morgan_1292,0.007564799991052517
morgan_1912,0.007351259907628386
morgan_387,0.007240350461877538
morgan_1452,0.007180074149452082
morgan_1385,0.006923227853852233
morgan_197,0.006256561380368943
morgan_1855,0.0062532810779649985
morgan_1573,0.006204823792194613
morgan_1231,0.00572366165718396
morgan_278,0.005478437544790973
morgan_1738,0.005349949967281198
morgan_479,0.005300260030231999
morgan_875,0.005126763882801933
morgan_1236,0.005037194267241318
morgan_1602,0.004996550504282972
morgan_338,0.0047896373205526185
morgan_1071,0.004750374569507165
Num_Rotatable_Bonds,0.00471466250666559
morgan_623,0.00469015047675868
morgan_736,0.004647884675867249
morgan_1145,0.004571466936535084
morgan_1019,0.0045295883559242816
morgan_1170,0.004411446018844632
morgan_863,0.004290039401145416
morgan_1808,0.003735714798262159
morgan_415,0.0034323613073076738
morgan_470,0.003227904516314336
Num_H_Acceptors,0.003176916671012609
morgan_45,0.003109826469117317
morgan_1282,0.0030125165201390406
morgan_257,0.002992253717978392
morgan_1043,0.002961414139883031
morgan_1823,0.002932687991115212
morgan_162,0.0026905073044203288
morgan_407,0.0026255979432188814
morgan_1164,0.002567664772720025
morgan_102,0.0024638972564043652
morgan_1866,0.002452231416851302
morgan_1750,0.00244243715392014
morgan_984,0.0023843097816073438
morgan_272,0.0023567646476355952
morgan_1825,0.002312098869689292
morgan_2021,0.002281738936187153
morgan_1803,0.0022721417085117762
morgan_255,0.002184966528601738
morgan_1325,0.002151267068250853
morgan_1569,0.002141323309765539
morgan_980,0.002109400983733188
morgan_735,0.0020646698572988234
morgan_352,0.0019739599174208025
morgan_1088,0.001961541938076028
morgan_464,0.0019458718843004589
morgan_1160,0.0019371074566712652
morgan_585,0.0019274657603625572
morgan_1057,0.0018187710912724376
morgan_650,0.0017716260159878505
morgan_888,0.001770752209407266
morgan_322,0.0017656355927604453
morgan_656,0.001756468774426947
morgan_695,0.001708360072584928
morgan_887,0.0016888556151759785
morgan_1991,0.0016351673595003254
morgan_739,0.0015921825964980022
morgan_486,0.0015919828130834045
morgan_1453,0.001587407804081757
morgan_1114,0.0015855482490695887
morgan_80,0.001567260772131182
