feature,importance
ALogP,0.026459912769751525
Molecular_Weight,0.02006742382981178
LogS,0.01966052994237082
Molecular_Surface_Area,0.018928233796492548
Num_Saturated_Rings,0.018163026226558188
morgan_1088,0.017695258640466904
morgan_91,0.015829040898058998
Molecular_Polar_Surface_Area,0.015082151190499786
morgan_695,0.014898086548659368
morgan_1791,0.014584580550196145
Num_H_Donors,0.01326513476096818
Num_Rotatable_Bonds,0.012590641411897538
morgan_151,0.012466980572694922
morgan_222,0.012426758276624603
morgan_675,0.012346226599230604
morgan_1344,0.01182842418227587
morgan_1057,0.010960886960538924
Num_Rings,0.010772239808106498
morgan_1816,0.010683129204548381
morgan_294,0.0103310975414242
morgan_1758,0.01018600841888882
Num_Atoms,0.009729074500108226
morgan_1590,0.009660705268592853
morgan_1614,0.009573827904946264
morgan_1872,0.009543168103525878
morgan_1199,0.009394423534667838
morgan_1567,0.009190495411366115
morgan_727,0.00911588640219252
Num_Heavy_Atoms,0.008934603897115773
morgan_663,0.008870022584520108
morgan_1145,0.007927398252163828
morgan_932,0.007741644049813692
morgan_1028,0.007630267643650446
morgan_482,0.007508550519918679
morgan_1143,0.007202146804164216
morgan_50,0.0066426232255659716
morgan_1581,0.006561290369406246
morgan_1160,0.006521145361055387
morgan_1599,0.006296169226421514
morgan_1416,0.00624717716672655
morgan_1692,0.005864089241897783
morgan_886,0.005786272705813805
morgan_387,0.005776768516512989
morgan_803,0.005719557580364061
morgan_588,0.0056469583053924445
morgan_556,0.00557923860015764
morgan_1141,0.0053293467685689945
morgan_1625,0.005212179071943184
morgan_658,0.005172878723735636
morgan_694,0.005124934798906007
morgan_484,0.005040560371168783
morgan_1634,0.005022391219025889
morgan_1065,0.0048118910214786405
morgan_956,0.004794206295017059
morgan_668,0.004711302944915778
morgan_1144,0.00468176120838652
morgan_1908,0.0043832625082424114
morgan_1153,0.00431565243765074
morgan_1633,0.00425864788614286
morgan_1745,0.004248502020420937
morgan_1951,0.004231159409561913
morgan_70,0.004222224725076662
morgan_1476,0.004088895508671621
morgan_1565,0.0040416733682613806
morgan_1244,0.00402597732796229
morgan_352,0.003972748142897311
morgan_1292,0.00391829634747511
morgan_383,0.0038710524921928037
morgan_1982,0.00386896642943627
morgan_1573,0.003849771565306479
morgan_1274,0.003841506658937419
morgan_1308,0.0038005195649334533
morgan_625,0.0037884064851271136
morgan_114,0.0037339490780432826
morgan_1564,0.0036914080579829953
morgan_977,0.003663929760432803
morgan_1669,0.003656765084149947
morgan_1785,0.0035934471761648558
morgan_1420,0.0035484313928400373
Num_Aromatic_Rings,0.0034986320454620957
morgan_1126,0.00348187653559409
morgan_1325,0.003443206971187442
morgan_221,0.003414526456491253
Num_H_Acceptors,0.003397925645606772
morgan_1470,0.00337600289230359
morgan_736,0.003375588560598618
morgan_407,0.0033671889384219666
morgan_1015,0.0033321227487321525
morgan_1683,0.0033304620172406392
morgan_423,0.003326257937581722
morgan_935,0.0032818597262274755
morgan_109,0.003219508229118459
morgan_1004,0.003160288906623186
morgan_267,0.0031514835497403926
morgan_1104,0.0031326323503684376
morgan_1965,0.003124367341724921
morgan_1228,0.003090384621295605
morgan_1689,0.003079823712014046
morgan_1302,0.003078465330522735
morgan_1152,0.0030340665059919642
morgan_755,0.0030027223571692163
morgan_527,0.0029905301976994856
morgan_1884,0.0029866903480901246
morgan_1492,0.002928048205001548
morgan_620,0.0028583579836706837
morgan_562,0.002850467472918634
morgan_674,0.0028071896593178563
morgan_1096,0.002788184431313403
morgan_1187,0.00277592134953082
morgan_505,0.0027577724762513204
morgan_381,0.0027519917630177276
morgan_623,0.002710591277568238
morgan_729,0.002690674048648
morgan_1998,0.002672360455235315
morgan_1365,0.0026641815918112895
morgan_1917,0.002652663286630019
morgan_1417,0.002599238502644642
morgan_708,0.0025494817363867295
morgan_1911,0.0025483750506536673
morgan_378,0.0025379670001793096
morgan_1663,0.002532998548240907
morgan_1454,0.0025210075763322077
morgan_130,0.002496695211142846
morgan_1750,0.002458524126556272
morgan_585,0.0024041611638044246
morgan_1196,0.002385399555762704
morgan_1022,0.0023805457863871533
morgan_2018,0.002372834032192453
morgan_1027,0.0023624031250524106
morgan_191,0.0023596662180286544
morgan_748,0.0023501600217975577
morgan_30,0.0023351211759402774
morgan_745,0.0023084463117188027
morgan_1116,0.0022854161682198063
morgan_1066,0.002187378242758143
morgan_1708,0.0021785663461146914
morgan_110,0.002057508039096123
morgan_1535,0.002052697364257796
morgan_1326,0.0020370570964221295
morgan_833,0.0020271709501622124
morgan_1163,0.002020913338951416
morgan_1060,0.001984266000206969
morgan_2017,0.001953930142613993
morgan_1,0.0019226926904250905
morgan_1224,0.0019215649236656938
morgan_179,0.0019087413019944174
morgan_2022,0.0018957651085166147
morgan_1367,0.0018866030714649053
morgan_1602,0.001866270454333758
morgan_564,0.0018558706224990863
morgan_1552,0.001837609264871925
morgan_389,0.0018318695371980697
morgan_1013,0.0018202553973735189
morgan_1257,0.0017676124445280955
morgan_667,0.0017549730084251822
morgan_1452,0.0017485217953874985
morgan_1905,0.0017256509627617694
morgan_1313,0.0017226229972525215
morgan_1445,0.0017194732401686569
morgan_799,0.0017050669979147034
morgan_1498,0.0016815230850341241
morgan_1449,0.0016657200422659415
morgan_2,0.0016636522428464429
morgan_1517,0.0016575022010146593
morgan_1082,0.001657425673939127
morgan_1765,0.0016312081768072922
morgan_100,0.001610249555444459
morgan_1928,0.0016033240212430513
morgan_189,0.0015920642232280626
morgan_1722,0.0015879134639959532
morgan_984,0.0015811576656850957
morgan_798,0.0015517077990924316
morgan_1236,0.0015285609058383757
morgan_1759,0.0015229898124307977
morgan_147,0.0015165891527345466
morgan_1441,0.0014991546208101608
morgan_461,0.0014826884699014093
morgan_163,0.0014772852029949711
morgan_197,0.0014664269070387315
morgan_677,0.0014461301556236187
morgan_890,0.0014420448693146027
morgan_656,0.0014338523032590101
morgan_1171,0.001427834708635381
morgan_1202,0.0014149498555398976
morgan_521,0.0014116151386426143
morgan_1243,0.0013942256316498646
morgan_116,0.0013934317455344652
morgan_1162,0.0013891208798371634
morgan_1149,0.0013824884667592247
morgan_292,0.0013780561725125309
morgan_1623,0.0013580320355660663
morgan_1279,0.0013246826625658047
morgan_1603,0.0013078679261894351
morgan_662,0.001304101399363726
morgan_371,0.0013036102999670505
morgan_310,0.0012904032574592912
morgan_248,0.0012830884081809443
morgan_1468,0.0012681085051897143
morgan_710,0.0012654671975944876
morgan_1035,0.0012635080470246394
morgan_41,0.0012603908424723253
morgan_650,0.0012440097886752281
morgan_1385,0.001242160188670758
morgan_1277,0.0012250099182820847
morgan_46,0.0012216110696297376
morgan_591,0.001221553879160501
morgan_841,0.0012096942504386879
morgan_119,0.0012062326761404204
morgan_542,0.0012040689716957356
morgan_580,0.0011727064004731413
morgan_1926,0.0011628434050611417
morgan_361,0.001156235521959441
morgan_1840,0.001152491079091198
morgan_145,0.0011518967041503556
morgan_410,0.0011439117288893996
morgan_502,0.00114012678415501
morgan_1542,0.0011326176388478696
morgan_1665,0.0011273417241175823
morgan_242,0.0011209107338891408
morgan_13,0.0011170740112461026
morgan_1075,0.0010867548488669649
morgan_1200,0.0010772142916673358
morgan_90,0.0010745577781451478
morgan_1473,0.001046190081876244
morgan_1550,0.0010271273176526382
morgan_23,0.0010029043077338206
morgan_343,0.0009967482440077812
morgan_1638,0.0009554168203582951
morgan_1798,0.0009551824693010308
morgan_1916,0.0009307014566861012
morgan_981,0.0009192251798426371
morgan_1409,0.0009167519875668324
morgan_1043,0.0009130859539953802
morgan_1700,0.0009045282545728203
morgan_1482,0.0008874752684854891
morgan_458,0.000877914530052022
morgan_1295,0.0008760862748761739
morgan_1888,0.0008713916272659113
morgan_1451,0.000864430898227892
morgan_1294,0.0008604493015486403
morgan_881,0.0008603022000161129
morgan_1422,0.0008571202630660499
morgan_1322,0.000844080803462509
morgan_5,0.0008405087829885352
morgan_1410,0.000835263401127672
morgan_226,0.0008296563105130123
morgan_1607,0.0008280465569141929
morgan_546,0.0008122889886207254
morgan_1960,0.0008086186713173405
morgan_440,0.0008013484182473876
morgan_1405,0.0007852819681787056
morgan_985,0.0007771517521250127
morgan_751,0.0007679576251235016
morgan_1017,0.0007536307973927778
morgan_739,0.0007404412412657321
morgan_488,0.0007401330433632969
morgan_1786,0.0007357466942849583
morgan_1697,0.0007240457784927114
morgan_1921,0.0007231608983494044
morgan_1460,0.0007217448582043696
morgan_1179,0.0007158783953503652
morgan_568,0.0007062607285458895
morgan_1404,0.0007025704549069511
morgan_715,0.0006906354156725473
morgan_80,0.0006813303015349858
morgan_1793,0.0006713528709051661
morgan_1453,0.0006626327714013293
morgan_135,0.0006621663747221104
morgan_1738,0.0006594354197310649
morgan_2001,0.000659002834405192
morgan_1696,0.0006575833967230428
morgan_1217,0.0006561913475538904
morgan_1447,0.0006553760152726728
morgan_1778,0.0006451416297657115
morgan_314,0.0006403203775836569
morgan_974,0.000618576265372189
morgan_1360,0.0006157297052753113
morgan_1320,0.0006139279562585413
morgan_526,0.0005974060360888579
morgan_75,0.0005965193615819869
morgan_338,0.0005882436814162162
morgan_1769,0.0005867609022680051
morgan_1844,0.0005816431705562181
morgan_156,0.0005804908138510078
morgan_1267,0.0005800884844302597
morgan_169,0.0005789729602369735
morgan_807,0.0005707413100147344
morgan_1754,0.0005657175924514812
morgan_235,0.0005404945220191988
morgan_600,0.0005312282224989429
morgan_1981,0.0005227248849077172
morgan_1317,0.0005205973512073347
morgan_330,0.0005205819895437787
morgan_947,0.0005189117417785765
morgan_14,0.0005126886665624753
morgan_991,0.0005034606308506114
morgan_1480,0.0005018205640980006
morgan_522,0.0004970015236010193
morgan_96,0.0004949126264874042
morgan_1523,0.0004690402516568503
morgan_1858,0.00044765987558832254
morgan_915,0.0004439677516425882
morgan_1737,0.0004042296412196672
morgan_306,0.00037745763063051844
morgan_1873,0.0003759003523585975
morgan_1318,0.0003694028147127061
morgan_115,0.0003658703242177796
morgan_561,0.0003609285574591977
morgan_1019,0.0003343563352521374
morgan_940,0.00032418274536704164
morgan_651,0.0003239002505708358
morgan_624,0.00031667009749049285
morgan_1443,0.00029864138081156126
morgan_177,0.00029069297976453865
morgan_165,0.00028800575058260717
morgan_140,0.0002848305881559002
morgan_1657,0.0002841492892571759
morgan_577,0.00027933972327036377
morgan_1080,0.00027746620125908354
morgan_1670,0.00027681049891289196
morgan_251,0.00027252068956507713
morgan_528,0.0002640171999235501
morgan_340,0.00026320210172952127
morgan_246,0.0002606698360636096
morgan_142,0.0002533825736715375
morgan_334,0.000253097746172725
morgan_1009,0.00025245030039042834
morgan_1771,0.00024897652335881384
morgan_1694,0.00024072687770253603
morgan_941,0.00022560004435912885
morgan_241,0.0002165528217546583
morgan_1920,0.0002157646009582839
morgan_953,0.00021553665146515873
morgan_744,0.00021411116092635293
morgan_218,0.00019933596543508122
morgan_1649,0.0001929403146517027
morgan_323,0.00019216422128275252
morgan_379,0.00018218218218218218
morgan_732,0.00017643525299361885
morgan_118,0.00017226737025650296
morgan_353,0.00016361431620342604
morgan_467,0.00015965010250762804
morgan_1045,0.00015397388909154934
morgan_876,0.0001489004480224572
morgan_1597,0.00013969810308602442
morgan_1668,0.0001384252981467952
morgan_201,0.00013263996313728067
morgan_2013,0.00012776530670689754
morgan_401,0.00012414711387519092
morgan_1265,0.00010786863525266604
morgan_538,0.00010635621947182572
morgan_1114,9.860839077598923e-05
morgan_1070,8.697668675442605e-05
morgan_1866,8.312715503460356e-05
morgan_750,8.259857520034013e-05
morgan_1475,7.412498675888125e-05
morgan_612,7.2614173728141e-05
morgan_2024,7.188564954158056e-05
morgan_255,7.140163665479902e-05
morgan_772,6.870823354895358e-05
morgan_1724,6.246268636226756e-05
morgan_827,5.651941303684129e-05
morgan_1818,5.6374649108649914e-05
morgan_1910,5.5866067289310805e-05
morgan_771,5.448226020354971e-05
morgan_358,4.497292753960393e-05
morgan_3,4.332315192814356e-05
morgan_426,3.0222318305868252e-05
morgan_534,2.639302736821611e-05
morgan_1647,2.5444670075600237e-05
morgan_1372,2.323201143729822e-05
morgan_1923,2.2390660598743548e-05
morgan_104,1.8696121821751886e-05
morgan_1823,1.798406223552491e-05
morgan_622,1.482908462908316e-05
morgan_1855,1.1956001912960264e-05
morgan_699,1.190951763311886e-05
morgan_1440,7.899927863285183e-06
morgan_504,5.6123848999457184e-06
morgan_446,5.309800851234227e-06
morgan_270,3.4495019449884883e-06
morgan_1309,3.2579443394930585e-06
morgan_926,4.2026676570647626e-07
morgan_1493,0.0
morgan_1490,0.0
morgan_1412,0.0
morgan_1413,0.0
morgan_1411,0.0
morgan_1491,0.0
morgan_1494,0.0
morgan_1396,0.0
morgan_1397,0.0
morgan_1398,0.0
morgan_1399,0.0
morgan_1509,0.0
morgan_1400,0.0
morgan_1401,0.0
morgan_1508,0.0
morgan_1507,0.0
morgan_1402,0.0
morgan_1506,0.0
morgan_1505,0.0
morgan_1489,0.0
morgan_1403,0.0
morgan_1503,0.0
morgan_1502,0.0
morgan_1501,0.0
morgan_1500,0.0
morgan_1499,0.0
morgan_1406,0.0
morgan_1407,0.0
morgan_1497,0.0
morgan_1408,0.0
morgan_1496,0.0
morgan_1495,0.0
morgan_1504,0.0
morgan_1466,0.0
morgan_1431,0.0
morgan_1465,0.0
morgan_1432,0.0
morgan_1464,0.0
morgan_1463,0.0
morgan_1433,0.0
morgan_1434,0.0
morgan_1462,0.0
morgan_1461,0.0
morgan_1435,0.0
morgan_1395,0.0
morgan_1511,0.0
morgan_1459,0.0
morgan_1437,0.0
morgan_1438,0.0
morgan_1458,0.0
morgan_1439,0.0
morgan_1457,0.0
morgan_1442,0.0
morgan_1456,0.0
morgan_1455,0.0
morgan_1444,0.0
morgan_1450,0.0
morgan_1446,0.0
morgan_1448,0.0
morgan_1436,0.0
morgan_1414,0.0
morgan_1415,0.0
morgan_1488,0.0
morgan_1487,0.0
morgan_1486,0.0
morgan_1485,0.0
morgan_1418,0.0
morgan_1419,0.0
morgan_1484,0.0
morgan_1483,0.0
morgan_1421,0.0
morgan_1481,0.0
morgan_1479,0.0
morgan_1467,0.0
morgan_1478,0.0
morgan_1477,0.0
morgan_1424,0.0
morgan_1425,0.0
morgan_1474,0.0
morgan_1472,0.0
morgan_1426,0.0
morgan_1427,0.0
morgan_1428,0.0
morgan_1471,0.0
morgan_1469,0.0
morgan_1429,0.0
morgan_1430,0.0
morgan_1423,0.0
morgan_1232,0.0
morgan_1231,0.0
morgan_1230,0.0
morgan_1229,0.0
morgan_1227,0.0
morgan_1226,0.0
morgan_1225,0.0
morgan_1223,0.0
morgan_1222,0.0
morgan_1221,0.0
morgan_1220,0.0
morgan_1219,0.0
morgan_1510,0.0
morgan_1216,0.0
morgan_1215,0.0
morgan_1214,0.0
morgan_1213,0.0
morgan_1212,0.0
morgan_1211,0.0
morgan_1210,0.0
morgan_1209,0.0
morgan_1208,0.0
morgan_1207,0.0
morgan_1206,0.0
morgan_1205,0.0
morgan_1218,0.0
morgan_1263,0.0
morgan_1262,0.0
morgan_1261,0.0
morgan_1260,0.0
morgan_1259,0.0
morgan_1258,0.0
morgan_1256,0.0
morgan_1255,0.0
morgan_1254,0.0
morgan_1253,0.0
morgan_1252,0.0
morgan_1251,0.0
morgan_1233,0.0
morgan_1249,0.0
morgan_1248,0.0
morgan_1247,0.0
morgan_1246,0.0
morgan_1245,0.0
morgan_1242,0.0
morgan_1241,0.0
morgan_1240,0.0
morgan_1239,0.0
morgan_1238,0.0
morgan_1237,0.0
morgan_1235,0.0
morgan_1234,0.0
morgan_1250,0.0
morgan_1169,0.0
morgan_1168,0.0
morgan_1167,0.0
morgan_1166,0.0
morgan_1165,0.0
morgan_1164,0.0
morgan_1161,0.0
morgan_1159,0.0
morgan_1158,0.0
morgan_1157,0.0
morgan_1156,0.0
morgan_1155,0.0
morgan_1204,0.0
morgan_1151,0.0
morgan_1150,0.0
morgan_1148,0.0
morgan_1147,0.0
morgan_1146,0.0
morgan_1142,0.0
morgan_1140,0.0
morgan_1139,0.0
morgan_1138,0.0
morgan_1137,0.0
morgan_1136,0.0
morgan_1135,0.0
morgan_1134,0.0
morgan_1154,0.0
morgan_1203,0.0
morgan_1201,0.0
morgan_1198,0.0
morgan_1197,0.0
morgan_1195,0.0
morgan_1194,0.0
morgan_1193,0.0
morgan_1192,0.0
morgan_1191,0.0
morgan_1190,0.0
morgan_1189,0.0
morgan_1188,0.0
morgan_1170,0.0
morgan_1185,0.0
morgan_1184,0.0
morgan_1183,0.0
morgan_1182,0.0
morgan_1181,0.0
morgan_1180,0.0
morgan_1178,0.0
morgan_1177,0.0
morgan_1176,0.0
morgan_1175,0.0
morgan_1174,0.0
morgan_1173,0.0
morgan_1172,0.0
morgan_1186,0.0
morgan_1363,0.0
morgan_1362,0.0
morgan_1361,0.0
morgan_1359,0.0
morgan_1358,0.0
morgan_1357,0.0
morgan_1356,0.0
morgan_1355,0.0
morgan_1354,0.0
morgan_1353,0.0
morgan_1352,0.0
morgan_1351,0.0
morgan_1264,0.0
morgan_1349,0.0
morgan_1348,0.0
morgan_1347,0.0
morgan_1346,0.0
morgan_1345,0.0
morgan_1343,0.0
morgan_1342,0.0
morgan_1341,0.0
morgan_1340,0.0
morgan_1339,0.0
morgan_1338,0.0
morgan_1337,0.0
morgan_1350,0.0
morgan_1394,0.0
morgan_1393,0.0
morgan_1392,0.0
morgan_1391,0.0
morgan_1390,0.0
morgan_1389,0.0
morgan_1388,0.0
morgan_1387,0.0
morgan_1386,0.0
morgan_1384,0.0
morgan_1383,0.0
morgan_1382,0.0
morgan_1364,0.0
morgan_1380,0.0
morgan_1379,0.0
morgan_1378,0.0
morgan_1377,0.0
morgan_1376,0.0
morgan_1375,0.0
morgan_1374,0.0
morgan_1373,0.0
morgan_1371,0.0
morgan_1370,0.0
morgan_1369,0.0
morgan_1368,0.0
morgan_1366,0.0
morgan_1381,0.0
morgan_1298,0.0
morgan_1297,0.0
morgan_1296,0.0
morgan_1293,0.0
morgan_1291,0.0
morgan_1290,0.0
morgan_1289,0.0
morgan_1288,0.0
morgan_1287,0.0
morgan_1286,0.0
morgan_1285,0.0
morgan_1284,0.0
morgan_1336,0.0
morgan_1282,0.0
morgan_1281,0.0
morgan_1280,0.0
morgan_1278,0.0
morgan_1276,0.0
morgan_1275,0.0
morgan_1273,0.0
morgan_1272,0.0
morgan_1271,0.0
morgan_1270,0.0
morgan_1269,0.0
morgan_1268,0.0
morgan_1266,0.0
morgan_1283,0.0
morgan_1335,0.0
morgan_1334,0.0
morgan_1333,0.0
morgan_1332,0.0
morgan_1331,0.0
morgan_1330,0.0
morgan_1329,0.0
morgan_1328,0.0
morgan_1327,0.0
morgan_1324,0.0
morgan_1323,0.0
morgan_1321,0.0
morgan_1299,0.0
morgan_1316,0.0
morgan_1315,0.0
morgan_1314,0.0
morgan_1312,0.0
morgan_1311,0.0
morgan_1310,0.0
morgan_1307,0.0
morgan_1306,0.0
morgan_1305,0.0
morgan_1304,0.0
morgan_1303,0.0
morgan_1301,0.0
morgan_1300,0.0
morgan_1319,0.0
morgan_1887,0.0
morgan_1886,0.0
morgan_1885,0.0
morgan_1883,0.0
morgan_1882,0.0
morgan_1881,0.0
morgan_1880,0.0
morgan_1879,0.0
morgan_1878,0.0
morgan_1877,0.0
morgan_1876,0.0
morgan_1875,0.0
morgan_1874,0.0
morgan_1605,0.0
morgan_1870,0.0
morgan_1869,0.0
morgan_1868,0.0
morgan_1867,0.0
morgan_1865,0.0
morgan_1864,0.0
morgan_1863,0.0
morgan_1862,0.0
morgan_1861,0.0
morgan_1860,0.0
morgan_1859,0.0
morgan_1857,0.0
morgan_1856,0.0
morgan_1871,0.0
morgan_1925,0.0
morgan_1924,0.0
morgan_1922,0.0
morgan_1919,0.0
morgan_1918,0.0
morgan_1915,0.0
morgan_1914,0.0
morgan_1913,0.0
morgan_1912,0.0
morgan_1909,0.0
morgan_1907,0.0
morgan_1906,0.0
morgan_1904,0.0
morgan_1889,0.0
morgan_1902,0.0
morgan_1901,0.0
morgan_1900,0.0
morgan_1899,0.0
morgan_1898,0.0
morgan_1897,0.0
morgan_1896,0.0
morgan_1895,0.0
morgan_1894,0.0
morgan_1893,0.0
morgan_1892,0.0
morgan_1891,0.0
morgan_1890,0.0
morgan_1903,0.0
morgan_1822,0.0
morgan_1821,0.0
morgan_1820,0.0
morgan_1819,0.0
morgan_1817,0.0
morgan_1815,0.0
morgan_1814,0.0
morgan_1813,0.0
morgan_1812,0.0
morgan_1811,0.0
